term	Category	Freq	Term	Total	loglift	logprob	Relevance
11863	Topic3	46.57151932537481	cancer_patient	53.802434550844936	4.7197	-5.9097	-1.65794
600	Topic3	47.03892312989129	crowd	54.36389993305123	4.7193	-5.8997	-1.6521000000000003
6119	Topic3	234.79466637885622	hong_kong	272.28212407948854	4.7159	-4.2919	-0.6887799999999995
6708	Topic3	147.69310644257925	intercourse	171.57916573761105	4.7141	-4.7555	-0.9676599999999993
11366	Topic3	58.137202085017755	suicidal_behavior	67.98265089598686	4.7076	-5.6878	-1.5296399999999997
12739	Topic3	60.65374193413139	organ	70.9347793850722	4.7075	-5.6455	-1.5043000000000002
17579	Topic3	40.78767768519618	beta	47.78719272749297	4.7057	-6.0423	-1.7430999999999996
14225	Topic3	69.29254309964955	ptsd_symptom	81.97869299066853	4.6959	-5.5123	-1.4290199999999997
16675	Topic3	54.459641135724816	alpha	64.58986197290051	4.6935	-5.7532	-1.5745199999999997
8207	Topic3	43.77733247112335	hiv_status	52.00954015809552	4.6917	-5.9715	-1.7062199999999998
10937	Topic3	37.320979426043564	gender_typicality	44.669575732018494	4.6843	-6.1311	-1.8049399999999995
8214	Topic3	51.03958657982215	risky_sexual	61.1961885346924	4.6826	-5.8181	-1.61782
18862	Topic3	41.04204272613304	positive_emotion	49.49412884373811	4.6768	-6.0361	-1.7509399999999997
26902	Topic3	36.363885917636466	debut	43.85525226169142	4.6767	-6.1571	-1.8235799999999998
31066	Topic3	39.05272881074493	mst	47.1109033851014	4.6765	-6.0857	-1.7808199999999998
24793	Topic3	36.82635289004753	pre_service	44.48088629730983	4.6752	-6.1444	-1.8165599999999995
5253	Topic3	66.32041432560457	gender_typ	80.58008120782455	4.6693	-5.5562	-1.4659999999999995
12699	Topic3	52.65410265540742	typicality	64.21526720459431	4.6656	-5.7869	-1.6058999999999997
29380	Topic3	35.547699972777714	dotless	43.43042963232601	4.6638	-6.1798	-1.8423599999999998
5614	Topic3	60.35596393000566	women_differ	74.45059291703458	4.6542	-5.6504	-1.5285599999999997
9074	Topic3	35.57086237847977	hopelessness	44.80847094125095	4.6332	-6.1791	-1.8541799999999995
3781	Topic3	64.33255010266228	theories_gender	81.08998142855287	4.6326	-5.5866	-1.4989199999999996
17876	Topic3	28.02221861962798	cad	35.47374290187927	4.6283	-6.4177	-1.9992999999999994
11610	Topic3	55.96734029765919	recurrent	70.94842622756128	4.6269	-5.7259	-1.5847799999999999
12264	Topic3	42.964441804260694	face_to_face_interview	54.523630676463384	4.6258	-5.9903	-1.7438600000000002
3689	Topic3	41.93028205575195	gender_typical	53.212958205251454	4.6258	-6.0146	-1.7584399999999998
7441	Topic3	111.27952048621648	women_woman	144.81368330993752	4.6007	-5.0386	-1.18288
9479	Topic3	107.05317143099698	absolute	140.9184132598079	4.5892	-5.0773	-1.2107
2693	Topic3	73.50982171394143	perceived_gender	95.53212404528134	4.602	-5.4532	-1.4311199999999995
7081	Topic3	62.921228533877915	women_likely	81.46892960841842	4.6057	-5.6088	-1.523
2778	Topic3	62.20553159157122	associations_gender	81.73647379210514	4.591	-5.6202	-1.5357199999999995
275	Topic3	777.2288561534157	association	1555.7424437823215	4.1701	-3.0949	-0.18889999999999985
4382	Topic3	75.15071508583956	masculine_gender	103.21584344355593	4.5467	-5.4312	-1.4400399999999995
2523	Topic3	86.08742763043047	optimal	123.9110386451607	4.4999	-5.2953	-1.3772199999999997
1524	Topic3	70.80716567691692	association_gender	99.68371326446622	4.522	-5.4907	-1.48562
473	Topic3	135.63439098476942	delay	239.96025441277368	4.2935	-4.8407	-1.18702
7908	Topic3	92.68007125723705	unknown	158.58932000715689	4.3269	-5.2215	-1.4021399999999997
8611	Topic3	137.72799226403538	testing	315.01680692114036	4.0367	-4.8254	-1.28056
4840	Topic3	70.19739173957048	gender_attitude	113.70471577802606	4.3818	-5.4993	-1.5468599999999997
3105	Topic3	70.42972835612947	compared_woman	115.03576335088803	4.3734	-5.496	-1.5482399999999998
51	Topic3	246.43696020975602	status	1504.4766174549777	3.055	-4.2435	-1.3240999999999998
885	Topic3	281.65973903467835	men_woman	2770.076904304237	2.5781	-4.11	-1.43476
11934	Topic3	64.63094875054449	sexual_partner	98.63785225690347	4.4413	-5.582	-1.5726799999999996
274	Topic3	151.29466196812604	associate	1532.522024114931	2.5486	-4.7314	-1.8193999999999997
323	Topic3	118.05058696242664	behavior	2163.52230868368	1.9557	-4.9795	-2.2054199999999997
462	Topic3	100.00524340839281	women_man	1020.7560631317925	2.541	-5.1454	-2.07084
951	Topic3	94.59516066318322	gender_difference	4370.966402750949	1.0309	-5.201	-2.7082399999999995
127	Topic3	77.5945581288395	model	3055.936502169665	1.1907	-5.3992	-2.76324
822	Topic3	66.63470196303936	activity	2098.1148884784207	1.4145	-5.5514	-2.76504
1467	Topic4	597.2503253841571	china	621.2803508078237	4.727	-3.4559	-0.18273999999999968
536	Topic4	446.1224317480372	military	465.37768849173614	4.7242	-3.7477	-0.3589399999999998
9456	Topic4	206.32016963292583	bangladesh	215.5412666708953	4.7227	-4.5188	-0.8222
1900	Topic4	712.9773030086918	india	753.5351476946121	4.7111	-3.2788	-0.0828399999999998
4106	Topic4	585.3243761236179	chinese	619.0648549663017	4.7104	-3.4761	-0.2014999999999998
2281	Topic4	164.76026491731318	soldier	175.95376738446845	4.7007	-4.7438	-0.966
13126	Topic4	115.48521803967115	loan	123.5913489287836	4.6986	-5.0991	-1.18002
11789	Topic4	89.38924393519721	chinese_woman	97.32518119763769	4.6814	-5.3553	-1.34062
15202	Topic4	78.79452195521766	microfinance	85.81559270791374	4.6811	-5.4814	-1.4163999999999999
5995	Topic4	314.533197446434	trade	343.63712105394677	4.6779	-4.0972	-0.5871599999999999
2263	Topic4	97.73819446327462	army	106.79699108369435	4.6778	-5.266	-1.2884799999999994
9359	Topic4	108.05766472437661	conservation	118.20053328360088	4.6767	-5.1656	-1.2286800000000002
12254	Topic4	73.37203387633288	coastal	80.75616980158816	4.6706	-5.5527	-1.4633799999999995
3391	Topic4	122.55119975744144	theatre	134.9712859840879	4.6699	-5.0397	-1.1558599999999997
2713	Topic4	206.34357013893668	hostility	228.2469968138824	4.6656	-4.5187	-0.8449799999999996
9153	Topic4	77.5734419162618	jordan	85.89874624580216	4.6645	-5.497	-1.4324
1265	Topic4	233.74662568469714	flexibility	260.8963205628775	4.6566	-4.394	-0.77376
10671	Topic4	65.0452036450756	spectacle	73.80946990933272	4.64	-5.6732	-1.54792
17396	Topic4	122.88524805795707	plant	140.05919141390913	4.6356	-5.037	-1.1679599999999997
26005	Topic4	94.98257737284817	caste	110.19123062335797	4.6179	-5.2946	-1.3296
21092	Topic4	44.241879113281385	wild	51.33130895962305	4.6178	-6.0586	-1.7880399999999999
537	Topic4	51.31271997687764	military_service	59.64276021840351	4.616	-5.9103	-1.69978
11433	Topic4	107.85151342831188	republic	126.50316470682274	4.6069	-5.1675	-1.25774
11573	Topic4	63.55379184507211	urbanization	74.61262881150702	4.606	-5.6964	-1.5754399999999995
31047	Topic4	44.31336584720971	borrower	52.196899575317126	4.6027	-6.057	-1.79312
21123	Topic4	38.071083985490034	eldercare	45.14477157392574	4.596	-6.2088	-1.8868799999999997
16145	Topic4	56.760098168036706	labor_force_participation	68.09458764255402	4.5844	-5.8094	-1.6518800000000002
6123	Topic4	53.22932362260942	shanghai	63.88766840155141	4.5839	-5.8737	-1.69066
15651	Topic4	40.022231806239986	meritocracy	48.03765718060358	4.5839	-6.1588	-1.8617199999999998
1122	Topic4	43.61982067764018	domestic_labor	52.55173779596136	4.5802	-6.0728	-1.8115999999999999
4223	Topic4	61.68201410502529	feminisation	74.63263715549192	4.5759	-5.7263	-1.6054199999999998
721	Topic4	47.21607560979307	interracial	57.01801383380745	4.5778	-5.9935	-1.7649799999999998
1642	Topic4	494.09974260956454	stage	691.1649400264703	4.4308	-3.6455	-0.4149800000000001
3393	Topic4	278.5271095492574	adaptation	391.1147673731727	4.427	-4.2187	-0.7604199999999999
1894	Topic4	98.67294179049455	economic_growth	127.28089039580958	4.5119	-5.2565	-1.3491399999999998
24209	Topic4	99.62975345543968	forest	144.03632253810238	4.3978	-5.2468	-1.38896
2784	Topic4	60.36708740806085	import	76.39834108053563	4.5309	-5.7478	-1.63632
5736	Topic4	60.05240025496585	tree	91.2517341576898	4.348	-5.753	-1.7126
815	Topic4	116.77758779689053	society	1791.3850016545812	2.036	-5.088	-2.2384
298	Topic4	98.27105185079253	role	2937.044415232214	1.369	-5.2605	-2.6087000000000002
3829	Topic4	67.18927523227255	west	244.4376174257561	3.475	-5.6408	-1.9944799999999994
435	Topic4	68.89262976179099	western	584.6734804889934	2.6279	-5.6157	-2.3182600000000004
1973	Topic4	65.71860920809641	patriarchal	378.68308205488984	3.0151	-5.6629	-2.1917
525	Topic4	67.72657986232639	examine	3738.3128847580692	0.7555	-5.6328	-3.0774799999999995
5565	Topic5	655.6521405159348	migrant	662.7900533861095	4.5488	-3.5695	-0.32218000000000013
2251	Topic5	786.0120363010557	migration	794.9228731230611	4.5483	-3.3881	-0.21353999999999962
5210	Topic5	403.8844388025858	mobility	418.12384556829284	4.5249	-4.054	-0.6224399999999999
11082	Topic5	183.41859026532217	migrant_woman	190.62093007803153	4.5211	-4.8434	-1.0976
2878	Topic5	324.04420671982626	border	346.016375107906	4.494	-4.2742	-0.7669200000000003
16559	Topic5	90.88086779620292	remittance	98.10453135223118	4.4831	-5.5456	-1.53412
4998	Topic5	404.1422451699372	europe	437.5989950697121	4.4801	-4.0534	-0.6399999999999997
15323	Topic5	105.96172728785811	migrate	114.79107336012135	4.4796	-5.392	-1.4433600000000004
1433	Topic5	395.68620988010485	transnational	431.9339944787845	4.4719	-4.0745	-0.6559399999999997
1025	Topic5	120.28397343951691	globalisation	132.9100973497078	4.4598	-5.2653	-1.3752599999999995
2247	Topic5	65.88426211331777	international_migration	73.03969601213616	4.4565	-5.8672	-1.7377200000000002
3128	Topic5	75.92259363013069	filipino	84.61767315512131	4.4512	-5.7254	-1.6547599999999998
3308	Topic5	164.89459907687572	settlement	183.84668837888003	4.4508	-4.9498	-1.1895599999999997
14991	Topic5	60.58649108552403	migratory	67.70500366305235	4.4485	-5.951	-1.7911999999999997
3709	Topic5	53.68214808403318	kinsey	60.70604400252828	4.4366	-6.072	-1.8685599999999996
9561	Topic5	74.59735279050724	arrival	84.48447248234655	4.4351	-5.743	-1.67176
10838	Topic5	88.77204123535306	kin	100.83894293881278	4.4321	-5.569	-1.5685599999999995
21826	Topic5	66.02620701436958	nordic	75.03809937685602	4.4316	-5.8651	-1.7464199999999999
13221	Topic5	51.22756239517452	gender_migration	58.326205090219375	4.4298	-6.1188	-1.8993599999999997
7721	Topic5	67.65482597357942	migrant_worker	77.39333991431434	4.4251	-5.8407	-1.7343800000000003
13135	Topic5	74.64344101188428	economic_crisis	85.39326317056212	4.425	-5.7424	-1.67544
9603	Topic5	63.67575516967321	settle	73.23374505970375	4.4197	-5.9013	-1.7729
1405	Topic5	440.5282619074812	european	510.2890917736281	4.4126	-3.9671	-0.6152199999999997
18465	Topic5	45.672313639930096	guatemala	53.092660427981315	4.409	-6.2336	-1.9765599999999999
18739	Topic5	43.17255527349602	female_migrant	50.26794220933809	4.4074	-6.2899	-2.01098
24431	Topic5	40.43819152521963	peruvian	47.50263081917453	4.3986	-6.3553	-2.0537399999999995
9216	Topic5	181.46705254608827	flow	213.19732288765954	4.3984	-4.854	-1.1530399999999998
12568	Topic5	43.63837026071118	deaf	51.308262769008664	4.3977	-6.2792	-2.0084400000000002
23806	Topic5	40.06371761310683	resettlement	47.39216134143267	4.3916	-6.3647	-2.0621799999999997
17646	Topic5	43.377137978659526	homeland	52.01891415940556	4.3779	-6.2852	-2.0199599999999993
3823	Topic5	181.8368571972302	northern	220.71784992764722	4.3658	-4.852	-1.16488
417	Topic5	173.107649009174	native	213.13796912491736	4.3516	-4.9012	-1.20008
2436	Topic5	106.38950228138786	permanent	131.45748497193415	4.348	-5.388	-1.4935999999999996
23489	Topic5	78.74241640069887	peru	96.00865700946612	4.3613	-5.6889	-1.6688200000000002
5405	Topic5	215.45982251088873	money	297.7307718157764	4.2362	-4.6823	-1.1148999999999993
1852	Topic5	115.66660699230083	temporary	159.05796719830738	4.241	-5.3044	-1.4862400000000002
1385	Topic5	233.73273561251432	travel	384.65251330145617	4.0614	-4.6009	-1.1359800000000002
5294	Topic5	94.37225187845019	residence	139.23576140711407	4.1707	-5.5079	-1.63646
229	Topic5	301.0053554027244	economic	889.9467582609273	3.4756	-4.348	-1.2185599999999999
230	Topic5	215.62917404000132	economy	670.4068982865526	3.4253	-4.6816	-1.4388400000000003
4878	Topic5	158.53636705053728	origin	488.3272018511946	3.4346	-4.9891	-1.6196199999999996
5906	Topic5	135.09615504164088	return	532.6659497067586	3.1877	-5.1491	-1.8143799999999999
1794	Topic5	213.073571049868	country	1897.9856941174849	2.3727	-4.6935	-1.8670200000000001
699	Topic5	119.29592513343486	live	1867.95880624503	1.8086	-5.2735	-2.44066
1495	Topic5	99.22666546419961	international	785.9287344178961	2.4901	-5.4577	-2.27858
1211	Topic5	86.18825723026853	place	1742.1120644120315	1.5533	-5.5986	-2.7378400000000003
254	Topic5	86.02646635246334	new	1766.233027993287	1.5376	-5.6005	-2.74526
5043	Topic6	260.61801658501327	nationalism	267.9650880389178	4.0596	-4.9643	-1.3547399999999996
2102	Topic6	582.5490314749657	citizenship	600.6044619377166	4.0569	-4.1599	-0.8731800000000001
1691	Topic6	163.93476705289652	nationalist	172.13093285497567	4.0386	-5.4278	-1.6412400000000003
128	Topic6	762.4157251893008	nation	810.3482733180832	4.0264	-3.8908	-0.7239200000000001
1337	Topic6	354.5015682063992	colonial	376.83609440022235	4.0263	-4.6566	-1.1834399999999996
1350	Topic6	375.78610829691263	france	403.9045616188092	4.0152	-4.5983	-1.1528999999999996
1338	Topic6	114.75513636403825	colonialism	124.92935337489193	4.0024	-5.7845	-1.8697400000000004
3412	Topic6	142.87502398871806	emancipation	156.85532430963173	3.994	-5.5653	-1.7415799999999997
7733	Topic6	122.21647152683182	empire	134.43739441784032	3.9921	-5.7215	-1.8360599999999994
3387	Topic6	170.2261634491148	postcolonial	188.19540144685442	3.987	-5.3902	-1.6393199999999997
23261	Topic6	91.25491850762519	historiography	101.24285708917274	3.9835	-6.0137	-2.01482
1551	Topic6	448.16686571418063	british	498.26986540732486	3.9814	-4.4221	-1.0607
3383	Topic6	119.07335572503105	diaspora	134.18168957533402	3.9679	-5.7476	-1.8614
3819	Topic6	51.55627452113655	imperialism	58.52287944822276	3.9607	-6.5846	-2.3664799999999997
12444	Topic6	59.62481593246196	grassroot	67.74466000178968	3.9597	-6.4392	-2.2796399999999992
1356	Topic6	129.65921538462305	imperial	147.83999995507432	3.9562	-5.6624	-1.81496
3384	Topic6	106.57435096890804	diasporic	121.81223099115475	3.9538	-5.8585	-1.9335799999999996
20972	Topic6	64.4985954214754	servant	74.16048162046457	3.9478	-6.3607	-2.2372999999999994
9554	Topic6	149.28201361566624	archive	172.09370754196405	3.9452	-5.5215	-1.7348199999999996
8001	Topic6	44.67965158506912	welsh	51.68198992285408	3.9418	-6.7278	-2.4599599999999997
133	Topic6	265.5066725902238	radical	307.5430791002733	3.9404	-4.9457	-1.3912600000000002
1093	Topic6	428.4106200932737	canadian	503.40517909300803	3.9261	-4.4672	-1.10988
5116	Topic6	100.67913553223411	slave	118.6851545803489	3.9229	-5.9154	-1.9800799999999996
1351	Topic6	445.4503540819608	french	531.2261909850821	3.9113	-4.4282	-1.0923999999999998
3434	Topic6	49.464848053974954	political_action	59.08809805431387	3.9096	-6.626	-2.41176
5772	Topic6	56.994827399708605	archival	68.41825123107041	3.9047	-6.4844	-2.32876
2101	Topic6	425.8503042536936	citizen	513.4578516822783	3.9003	-4.4732	-1.1238
3414	Topic6	32.30634504827553	gender_nation	39.343931501723446	3.8903	-7.052	-2.6750799999999995
26876	Topic6	34.73507637814735	wale	42.30342229531566	3.8903	-6.9796	-2.63164
2673	Topic6	110.210868033	domesticity	134.3161789851589	3.8896	-5.8249	-1.9391
