term	Category	Freq	Term	Total	loglift	logprob	Relevance
5253	Topic3	67.28526671362484	gender_typ	81.54255698367535	4.6719	-5.5417	-1.4562599999999999
31066	Topic3	37.99335009981396	mst	46.066275235497514	4.6714	-6.1132	-1.7993599999999994
12699	Topic3	51.13899513533184	typicality	62.712185392478844	4.66	-5.8161	-1.6256599999999997
5614	Topic3	62.33891500672631	women_differ	76.47015387837149	4.6597	-5.6181	-1.50698
29380	Topic3	34.666097743410106	dotless	42.56198763648764	4.6589	-6.2049	-1.8593799999999998
9074	Topic3	36.49332844108762	hopelessness	45.746026759363154	4.6381	-6.1535	-1.83686
17876	Topic3	29.093127073200634	cad	36.55760466428195	4.6357	-6.3801	-1.9737799999999996
3781	Topic3	63.82315113389669	theories_gender	80.59365093595457	4.6308	-5.5945	-1.50438
12264	Topic3	42.95524545463112	face_to_face_interview	54.53539416485851	4.6254	-5.9905	-1.74414
3689	Topic3	41.60973431410884	gender_typical	52.88286921941624	4.6243	-6.0223	-1.7636600000000002
11610	Topic3	54.8258795008731	recurrent	69.8225214590165	4.6223	-5.7465	-1.59898
7441	Topic3	111.59635455955022	women_woman	145.21162396210718	4.6008	-5.0358	-1.18116
9479	Topic3	111.61573447823714	absolute	145.53873603904165	4.5987	-5.0356	-1.1818799999999996
2693	Topic3	73.44279420705506	perceived_gender	95.47456684210395	4.6017	-5.4541	-1.43178
7081	Topic3	63.21977869177629	women_likely	81.79849427657433	4.6064	-5.604	-1.51984
2778	Topic3	62.70201128150606	associations_gender	82.24878072471324	4.5927	-5.6123	-1.5303000000000002
4382	Topic3	78.35426806349254	masculine_gender	106.58667630323832	4.5563	-5.3894	-1.4111199999999997
275	Topic3	744.1978267692615	association	1514.1085221116093	4.1538	-3.1383	-0.22145999999999955
2523	Topic3	86.75057016323997	optimal	124.60372343537975	4.502	-5.2876	-1.3717600000000003
1524	Topic3	70.58149415769753	association_gender	99.53498551717993	4.5203	-5.4939	-1.4882199999999999
473	Topic3	133.8487550400302	delay	238.10313841454084	4.2881	-4.8539	-1.1970999999999998
7908	Topic3	94.90979360567255	unknown	160.7702835096335	4.337	-5.1977	-1.38382
8611	Topic3	133.81322648178363	testing	310.0661154964979	4.0237	-4.8542	-1.3030399999999998
4840	Topic3	71.85785900192106	gender_attitude	115.59477161221646	4.3887	-5.476	-1.53012
3105	Topic3	70.23546704886806	compared_woman	114.92711415205716	4.3716	-5.4988	-1.55064
11934	Topic3	64.18285030389305	sexual_partner	98.21382001218471	4.4386	-5.5889	-1.5778999999999996
51	Topic3	238.57518024534085	status	1500.1220937642836	3.0254	-4.276	-1.3554399999999998
885	Topic3	298.1220042422653	men_woman	2807.553014480759	2.6215	-4.0531	-1.3832599999999997
274	Topic3	150.5262223578222	associate	1530.612101138709	2.5448	-4.7365	-1.8239800000000004
462	Topic3	103.22379904581864	women_man	1029.3920319445763	2.5642	-5.1138	-2.0426
323	Topic3	119.31112075002369	behavior	2156.51259779122	1.9695	-4.9689	-2.1935399999999996
951	Topic3	96.21592483879775	gender_difference	4401.818684291867	1.0409	-5.1841	-2.6940999999999997
127	Topic3	76.6958965585204	model	3066.3128395010567	1.1757	-5.4108	-2.7762000000000002
822	Topic3	66.67313777805293	activity	2100.9578948954118	1.4137	-5.5508	-2.7649999999999997
536	Topic4	460.11729133071	military	479.3757692363493	4.7254	-3.7168	-0.3399200000000002
1467	Topic4	556.8939300090901	china	580.9220650818146	4.7242	-3.5259	-0.22585999999999973
9456	Topic4	202.1534935945768	bangladesh	211.38870174863834	4.7218	-4.5392	-0.8348
4106	Topic4	581.5755701434932	chinese	615.3001880619304	4.7101	-3.4825	-0.20545999999999975
1900	Topic4	689.8175655461381	india	730.4160120078076	4.7093	-3.3118	-0.10335999999999967
2281	Topic4	158.99260481398113	soldier	170.19439413599753	4.6984	-4.7794	-0.9882799999999996
13126	Topic4	111.27492347795301	loan	119.38662065615578	4.6961	-5.1363	-1.2033399999999999
5995	Topic4	338.6963405720006	trade	367.91173127285776	4.6837	-4.0232	-0.54044
15202	Topic4	78.34887934564388	microfinance	85.38163011626244	4.6805	-5.4871	-1.4200599999999994
2263	Topic4	99.40872988700326	army	108.48782136707257	4.679	-5.249	-1.2777999999999994
11789	Topic4	86.81721154023634	chinese_woman	94.76358283278627	4.6789	-5.3845	-1.3591400000000002
9359	Topic4	107.81238303334924	conservation	117.97038639708911	4.6764	-5.1679	-1.2301799999999998
3391	Topic4	123.21096783795768	theatre	135.6509431036133	4.6703	-5.0344	-1.1525199999999995
12254	Topic4	73.19581937267326	coastal	80.59180762348505	4.6702	-5.5551	-1.46498
9153	Topic4	79.0564747464631	jordan	87.39561271151449	4.6662	-5.4781	-1.4203800000000002
2713	Topic4	206.40433174271251	hostility	228.41787551130227	4.6651	-4.5184	-0.8449999999999998
1265	Topic4	238.61596541590663	flexibility	265.80727070247406	4.6585	-4.3734	-0.7606399999999998
10671	Topic4	63.14951181842732	spectacle	71.92451507069187	4.6363	-5.7028	-1.5671599999999997
17396	Topic4	121.19354400541233	plant	138.37700929434644	4.6339	-5.0509	-1.1769800000000004
21092	Topic4	44.59056402408101	wild	51.6916022506899	4.6187	-6.0507	-1.78294
537	Topic4	50.74310275112834	military_service	59.08433928079101	4.6143	-5.9215	-1.7071799999999997
26005	Topic4	91.52032059505893	caste	106.73191722850532	4.6127	-5.3317	-1.3539399999999993
11573	Topic4	65.35312045819286	urbanization	76.43315398703793	4.6098	-5.6685	-1.55718
11433	Topic4	105.5433133169154	republic	124.202767972843	4.6036	-5.1891	-1.2720199999999997
31047	Topic4	43.217053825172876	borrower	51.10715376021202	4.5988	-6.082	-1.8096799999999995
21123	Topic4	37.62110077667076	eldercare	44.70651808346008	4.5939	-6.2207	-1.89486
15651	Topic4	40.62372627404429	meritocracy	48.64825547464096	4.5862	-6.1439	-1.8518599999999998
16145	Topic4	57.2753077238093	labor_force_participation	68.625102604639	4.5857	-5.8004	-1.6459599999999996
6123	Topic4	53.73496299235799	shanghai	64.40369276507867	4.5853	-5.8642	-1.6844
1122	Topic4	44.69033664628897	domestic_labor	53.635080631308796	4.584	-6.0485	-1.7954999999999999
4223	Topic4	61.25382005013246	feminisation	74.20955380631852	4.5746	-5.7332	-1.6100799999999997
721	Topic4	48.17492351417906	interracial	58.00768708510119	4.5807	-5.9734	-1.7517599999999998
1642	Topic4	481.9825228319653	stage	678.9496847160192	4.4238	-3.6704	-0.43271999999999977
3393	Topic4	277.5346598722126	adaptation	390.12365042820164	4.4259	-4.2223	-0.7630199999999996
1894	Topic4	96.9758343129087	economic_growth	125.57997038526402	4.508	-5.2738	-1.3610799999999996
2784	Topic4	61.6219214056806	import	77.6518593787335	4.5352	-5.7272	-1.62224
24209	Topic4	95.11324854741171	forest	138.65083063286013	4.3896	-5.2932	-1.4200799999999996
5736	Topic4	60.316786356247526	tree	91.50161918445427	4.3497	-5.7487	-1.7093399999999996
815	Topic4	120.71352874540077	society	1795.314329361668	2.0669	-5.0548	-2.20612
298	Topic4	99.31737014600601	role	2935.6592173436034	1.3801	-5.2499	-2.5979
3829	Topic4	67.41747282675075	west	245.29216387063605	3.4749	-5.6374	-1.9924800000000003
435	Topic4	70.95675925232239	western	590.6185749562916	2.6473	-5.5862	-2.2927999999999997
1973	Topic4	66.6916586858767	patriarchal	380.42897121430644	3.0252	-5.6482	-2.17884
525	Topic4	68.24493860281459	examine	3732.4717528119577	0.7647	-5.6252	-3.06924
5565	Topic5	662.2351848778023	migrant	669.3850649641955	4.5488	-3.5595	-0.3161799999999999
2251	Topic5	788.2208001800248	migration	797.1423524838743	4.5483	-3.3853	-0.21185999999999972
5210	Topic5	401.94104569827476	mobility	416.2003977798922	4.5247	-4.0588	-0.6253999999999995
11082	Topic5	179.77339974528664	migrant_woman	186.9874856406258	4.5202	-4.8634	-1.1099599999999998
2878	Topic5	320.1299915356617	border	342.11524643120134	4.4932	-4.2864	-0.7745600000000004
16559	Topic5	90.37526176094165	remittance	97.6105161949322	4.4826	-5.5512	-1.53768
15323	Topic5	102.13761149682298	migrate	110.97845739874235	4.4766	-5.4288	-1.4666399999999995
4998	Topic5	386.38371041527597	europe	419.8512814912264	4.4765	-4.0983	-0.66838
1433	Topic5	387.14808143352013	transnational	423.4042914151144	4.4701	-4.0963	-0.6697399999999998
1025	Topic5	127.0032702021909	globalisation	139.65481525401728	4.4646	-5.2109	-1.3406999999999998
2247	Topic5	66.22417971384574	international_migration	73.39147860960612	4.4568	-5.8621	-1.7345399999999995
3308	Topic5	172.21187806212956	settlement	191.21225131220126	4.4549	-4.9064	-1.1618799999999996
3128	Topic5	77.94394825287613	filipino	86.64926303564715	4.4537	-5.6991	-1.6379799999999993
14991	Topic5	60.28120608633773	migratory	67.41187627273581	4.4478	-5.9561	-1.7945399999999998
9561	Topic5	75.71779712311667	arrival	85.61895839575197	4.4367	-5.7281	-1.6621800000000002
3709	Topic5	52.41235920208785	kinsey	59.44806786095468	4.4336	-6.096	-1.8841599999999998
21826	Topic5	66.30978897098595	nordic	75.34066756499568	4.4319	-5.8608	-1.7437200000000002
13221	Topic5	51.27739286054007	gender_migration	58.388141542148816	4.4297	-6.1179	-1.898859999999999
10838	Topic5	86.99336378449041	kin	99.09520949776284	4.4293	-5.5893	-1.5818599999999996
7721	Topic5	67.59927353629554	migrant_worker	77.34690826438369	4.4249	-5.8415	-1.7349399999999995
13135	Topic5	73.27207818223602	economic_crisis	84.02759327250541	4.4226	-5.7609	-1.6874999999999998
9603	Topic5	63.715352402531764	settle	73.28233555039344	4.4197	-5.9007	-1.7725399999999998
18465	Topic5	46.78454595829906	guatemala	54.215755061926856	4.4122	-6.2096	-1.9608799999999995
1405	Topic5	438.7581723909293	european	508.6159382533818	4.4118	-3.9712	-0.6179999999999997
18739	Topic5	42.840983222922624	female_migrant	49.9483080520926	4.4061	-6.2976	-2.0161199999999995
12568	Topic5	44.286040078302634	deaf	51.969224032030475	4.3996	-6.2645	-1.9988599999999994
24431	Topic5	40.014628355458164	peruvian	47.09113426722279	4.3967	-6.3659	-2.06086
9216	Topic5	177.93937722824867	flow	209.70945488160834	4.3953	-4.8737	-1.1661000000000001
23806	Topic5	39.24856916629966	resettlement	46.58886995801948	4.3881	-6.3852	-2.0758799999999997
17646	Topic5	43.37674078875217	homeland	52.027946991954884	4.3777	-6.2852	-2.02004
3823	Topic5	184.6282965899338	northern	223.6010778235361	4.3681	-4.8368	-1.15484
417	Topic5	173.40968817001036	native	213.36969771271563	4.3522	-4.8995	-1.1988199999999998
2436	Topic5	109.02670642198076	permanent	134.12278884484124	4.3524	-5.3635	-1.47714
23489	Topic5	77.80540102134101	peru	95.10392263084094	4.3588	-5.7009	-1.67702
5405	Topic5	227.82860326059964	money	310.2699588188828	4.2507	-4.6265	-1.0756199999999998
1852	Topic5	115.47382119711769	temporary	158.87804554770517	4.2405	-5.3061	-1.4874599999999996
1385	Topic5	233.93350333873383	travel	385.7503026788952	4.0594	-4.6001	-1.1363
5294	Topic5	92.52920123555873	residence	137.48425370932983	4.1636	-5.5276	-1.6511199999999995
229	Topic5	288.90286074831886	economic	875.6307838745894	3.4507	-4.389	-1.25312
230	Topic5	219.52566029196586	economy	675.1605991950931	3.4361	-4.6637	-1.42378
4878	Topic5	154.81029503023152	origin	483.180213835962	3.4214	-5.0129	-1.6391799999999999
10973	Topic5	76.59214535888975	east	109.32646498235998	4.2037	-5.7166	-1.7484799999999996
1794	Topic5	211.64348882483668	country	1879.9409830697539	2.3755	-4.7002	-1.8699199999999996
5906	Topic5	134.90499336940417	return	533.5608129167383	3.1846	-5.1506	-1.81652
699	Topic5	118.27612997199515	live	1861.329698818869	1.8036	-5.2821	-2.44782
1495	Topic5	96.41719299300604	international	786.8020766927874	2.4603	-5.4864	-2.3077199999999998
254	Topic5	86.56823138635758	new	1767.7804040518113	1.543	-5.5942	-2.7393199999999998
1211	Topic5	85.13345023048133	place	1742.9319785638677	1.5405	-5.6109	-2.75034
5043	Topic6	273.64315937198364	nationalism	281.0026689762122	4.0609	-4.9155	-1.3249399999999993
2102	Topic6	588.9652744851577	citizenship	607.0536450246714	4.0571	-4.1489	-0.8664999999999998
1691	Topic6	170.51807666281073	nationalist	178.72755251610457	4.0404	-5.3885	-1.6169399999999998
128	Topic6	785.4843809818015	nation	833.4944935234715	4.0281	-3.861	-0.70536
1337	Topic6	357.80332085759136	colonial	380.1757059205228	4.0267	-4.6473	-1.1777
1350	Topic6	374.2224500155488	france	402.40089033667283	4.0148	-4.6025	-1.1555799999999996
1338	Topic6	117.81100355357066	colonialism	128.00821910069092	4.0044	-5.7582	-1.8531599999999997
7733	Topic6	129.91596650334904	empire	142.15427238765602	3.9974	-5.6604	-1.7972800000000002
3412	Topic6	145.2066359304687	emancipation	159.2101768489184	3.9953	-5.5492	-1.7314
3387	Topic6	168.37903328025172	postcolonial	186.39505103478518	3.9857	-5.4011	-1.6463799999999995
23261	Topic6	92.79647536650434	historiography	102.79466794977562	3.9851	-5.9969	-2.0040999999999998
1551	Topic6	458.80357334999144	british	508.88320087798553	3.9838	-4.3987	-1.0456999999999999
3383	Topic6	119.82463624649083	diaspora	134.93923996100813	3.9686	-5.7413	-1.8573399999999998
3819	Topic6	52.482813781303946	imperialism	59.46139513301795	3.9626	-6.5668	-2.3550399999999994
1356	Topic6	134.88377937612648	imperial	153.08894963344616	3.9608	-5.6229	-1.7894199999999998
12444	Topic6	59.655150862649066	grassroot	67.78970816865869	3.9596	-6.4387	-2.2793799999999997
3384	Topic6	105.49634881322669	diasporic	120.7281828305799	3.9525	-5.8686	-1.9401599999999994
20972	Topic6	63.716970527180806	servant	73.40131927004307	3.9459	-6.3729	-2.2453799999999995
133	Topic6	273.6592938972345	radical	315.7955175673498	3.9442	-4.9154	-1.3715600000000001
8001	Topic6	44.182727195078684	welsh	51.19696248444315	3.9401	-6.739	-2.46736
9554	Topic6	143.0601769783407	archive	165.92912525696306	3.9391	-5.564	-1.76276
5116	Topic6	100.0499960218382	slave	118.14245826617142	3.9212	-5.9216	-1.9844799999999996
1093	Topic6	413.6948150105691	canadian	488.7708975781702	3.9206	-4.5022	-1.1330799999999999
1351	Topic6	456.97899286170957	french	542.3532211592828	3.9161	-4.4027	-1.07518
3434	Topic6	49.62503890210984	political_action	59.252482847085	3.9101	-6.6228	-2.4096399999999996
5772	Topic6	56.19383848332545	archival	67.65238762769009	3.9018	-6.4985	-2.33838
3414	Topic6	33.043347697957785	gender_nation	40.0930078622349	3.894	-7.0295	-2.6601
2673	Topic6	112.560145936071	domesticity	136.71698566306316	3.893	-5.8038	-1.92508
