term	Category	Freq	Term	Total	loglift	logprob	Relevance
1383	Topic1	85.40153233988322	spend	202.12083840585905	3.8926	-5.4133	-1.6909399999999997
320	Topic1	344.1965959556222	relationship	3624.1424019247847	2.3999	-4.0194	-1.4516799999999996
942	Topic1	58.13887392571542	traditional_gender_role	112.7403832553365	4.0918	-5.7978	-1.8419599999999996
298	Topic1	134.98494197819943	role	2940.9719388321823	1.6727	-4.9555	-2.3042199999999995
323	Topic1	88.3925957521346	behavior	2180.711940154035	1.5485	-5.3788	-2.6078799999999998
749	Topic1	71.44154414906451	share	1064.2656997834854	2.0529	-5.5918	-2.53392
241	Topic1	71.41771664295752	household	1112.732213502487	2.008	-5.5921	-2.55206
107	Topic1	72.84987840580283	support	2930.950499030108	1.0594	-5.5722	-2.9195599999999997
426	Topic1	66.90726159271816	power	1455.9793227090545	1.674	-5.6573	-2.72478
2502	Topic2	499.08656492287355	pain	508.62671237399616	4.5738	-3.8092	-0.45599999999999974
7996	Topic2	489.34473206305006	journal	498.7677520262155	4.5736	-3.8289	-0.46789999999999976
4410	Topic2	183.94432465082335	fat	200.5525497358346	4.5063	-4.8074	-1.0819199999999998
6148	Topic2	206.29595656804406	wealth	225.46598043616194	4.5038	-4.6927	-1.0141
9611	Topic2	95.87318909730544	inheritance	106.43784248151145	4.4882	-5.459	-1.4801199999999999
10712	Topic2	94.42858972578668	reflexivity	105.44565016538118	4.4823	-5.4742	-1.4915999999999994
6895	Topic2	158.9105882830545	special_issue	177.9240812667278	4.4797	-4.9537	-1.18034
24138	Topic2	56.27735524097242	fatness	63.296134452815565	4.4752	-5.9917	-1.8049399999999998
25736	Topic2	182.08098887905325	gaªnero	205.4060605497021	4.4722	-4.8176	-1.1016799999999998
13350	Topic2	55.30494038896412	prostate_cancer	62.65157697335122	4.468	-6.0091	-1.8182599999999998
3684	Topic2	157.75569906930195	evolutionary	179.18288842161337	4.4653	-4.961	-1.1904799999999998
7336	Topic2	182.68451303329957	biology	209.2286428527189	4.457	-4.8143	-1.1057800000000002
11662	Topic2	67.68922638263138	feminista	77.7519404189336	4.4541	-5.8071	-1.7026199999999996
16605	Topic2	99.93045413465808	das	115.30411589323224	4.4496	-5.4175	-1.47066
9332	Topic2	60.37661612790329	brazil	70.91007345981843	4.4319	-5.9214	-1.7800800000000003
3442	Topic2	292.2909167686787	brazilian	344.16143684397264	4.4293	-4.3443	-0.8348599999999997
26303	Topic2	58.020030452937355	aµes	69.12300958578436	4.4176	-5.9612	-1.8096799999999997
26149	Topic2	40.50354976376854	feminismo	48.45067313838071	4.4135	-6.3206	-2.0269599999999994
57	Topic2	996.3224406329144	article	1198.7559505887987	4.4077	-3.1179	-0.10765999999999987
13917	Topic2	36.11595240163566	experimenter	43.699247978095265	4.4021	-6.4353	-2.1003399999999997
31387	Topic2	31.29168435721197	emotion_dysregulation	38.276908599040354	4.3912	-6.5787	-2.19074
33936	Topic2	30.57268685758456	quot	37.54598523599189	4.3872	-6.6019	-2.2062599999999994
25284	Topic2	35.29816894654031	peer_review	43.55566936792933	4.3825	-6.4582	-2.1219199999999994
24130	Topic2	32.139383909641666	cortical	39.70060012669249	4.3814	-6.5519	-2.1785799999999993
10705	Topic2	36.697417144922795	accounts_gender	45.38562007813476	4.3802	-6.4193	-2.0994999999999995
2270	Topic2	184.73166894252176	gender_studie	229.8802396470209	4.374	-4.8031	-1.1322599999999996
26651	Topic2	62.210172906901775	brasil	77.42737846567732	4.3739	-5.8915	-1.78534
21455	Topic2	45.95520441900398	inquire	57.29618420927779	4.3721	-6.1943	-1.96774
2189	Topic2	71.08335125008064	editorial	88.75597896956374	4.3707	-5.7582	-1.7066399999999997
30979	Topic2	27.781300665064787	mayor	34.89710996074386	4.3647	-6.6976	-2.27268
3880	Topic2	162.93458305853426	feminization	204.78546809384912	4.3641	-4.9287	-1.21158
4159	Topic2	302.6411192559818	biological	387.27563091040946	4.3461	-4.3095	-0.8472599999999997
9388	Topic2	93.9912766528157	publication	119.18942924054883	4.3552	-5.4788	-1.5451999999999995
13210	Topic2	83.26386290277857	citation	106.80276092708716	4.3437	-5.6	-1.6225199999999997
5009	Topic2	58.69556564496204	life_expectancy	74.5190256900669	4.354	-5.9496	-1.82816
2138	Topic2	373.6139206506778	publish	545.4807696642046	4.2143	-4.0988	-0.7735599999999998
2071	Topic2	67.47409444580217	authorship	88.0541738618199	4.3265	-5.8103	-1.7555799999999995
2188	Topic2	95.33918601688819	editor	139.6926549251365	4.2107	-5.4646	-1.5944799999999995
5515	Topic2	104.34764987404277	social_science	158.66521732960683	4.1736	-5.3743	-1.5551399999999997
7419	Topic2	95.38204220528353	studies_gender	145.25563483477734	4.1721	-5.4641	-1.6096199999999996
310	Topic2	418.1725964271024	field	1554.1912360022984	3.2799	-3.9861	-1.0796999999999999
2770	Topic2	72.77646637941172	nutrition	104.51707553974597	4.2307	-5.7346	-1.74848
579	Topic2	247.74195681917493	research	1215.5719893641995	3.0021	-4.5096	-1.5049199999999996
886	Topic2	131.674313069782	methodological	345.48137998749615	3.6281	-5.1417	-1.63378
1057	Topic2	177.06873260721426	paper	735.4237808130646	3.1688	-4.8455	-1.63978
377	Topic2	196.2022278291899	review	1083.552474692859	2.8838	-4.7429	-1.6922199999999996
1091	Topic2	201.28788574514252	author	1280.9259580772252	2.7421	-4.7173	-1.7335399999999999
117	Topic2	178.4247394019889	contribution	1091.7457293015302	2.7813	-4.8378	-1.7901599999999998
2262	Topic2	118.43527392910727	analyze	2111.685126520109	1.7118	-5.2476	-2.4638400000000003
205	Topic2	113.40730271356466	perspective	2199.058723617855	1.6279	-5.291	-2.5234400000000003
66	Topic2	111.41954631811683	consider	3105.0882300311087	1.2652	-5.3087	-2.6791399999999994
1500	Topic2	105.52036236347013	year	1945.724342346786	1.6782	-5.3631	-2.54658
1000	Topic2	103.8898312428419	present	2203.465824220508	1.5382	-5.3787	-2.6119399999999997
1010	Topic2	98.57083086831929	theory	1503.599077294235	1.8679	-5.4312	-2.51156
985	Topic2	96.00804524475383	debate	1350.4731332557312	1.9489	-5.4576	-2.495
4669	Topic3	148.12346094744473	social_status	158.40540952671287	4.7969	-4.7526	-0.9328000000000001
11128	Topic3	248.07322613470183	cancer	265.36494901316587	4.7967	-4.2369	-0.6234600000000001
4898	Topic3	87.3422826223816	couple_therapy	95.5293985297798	4.7745	-5.2808	-1.2586800000000002
5256	Topic3	85.9338700231525	sex_partner	94.02712732782582	4.7741	-5.2971	-1.2686200000000003
10303	Topic3	68.47459941876576	sexual_intercourse	78.80765004459897	4.7235	-5.5242	-1.4251200000000004
600	Topic3	47.200935085530055	crowd	54.51932082744465	4.7199	-5.8962	-1.6497600000000001
11863	Topic3	46.20859752624029	cancer_patient	53.43290795277871	4.7188	-5.9175	-1.66298
6119	Topic3	233.2529457050138	hong_kong	270.77262511378876	4.7149	-4.2985	-0.6931399999999999
6708	Topic3	146.17771073306534	intercourse	170.0757327312571	4.7126	-4.7658	-0.9744399999999995
11366	Topic3	57.765905954904774	suicidal_behavior	67.58731546861489	4.707	-5.6943	-1.5337800000000001
12739	Topic3	59.44495331377073	organ	69.72015443993747	4.7046	-5.6656	-1.51752
17579	Topic3	38.9676851573873	beta	45.9611824258257	4.699	-6.0879	-1.7731400000000002
14225	Topic3	70.66136860940759	ptsd_symptom	83.3673863926017	4.6987	-5.4928	-1.4162
16675	Topic3	53.7739002539888	alpha	63.89949376078818	4.6915	-5.7659	-1.5829400000000002
8207	Topic3	43.494525956046225	hiv_status	51.72196298501069	4.6908	-5.978	-1.7104799999999996
10937	Topic3	38.2337099075603	gender_typicality	45.576109566774306	4.6884	-6.1069	-1.7887800000000003
8214	Topic3	51.27321087348434	risky_sexual	61.424068821408305	4.6834	-5.8135	-1.6147400000000003
31066	Topic3	40.471174567714655	mst	48.52085965029368	4.6827	-6.0501	-1.7569799999999995
18862	Topic3	41.87586678482253	positive_emotion	50.32164265835074	4.6803	-6.0159	-1.73742
24793	Topic3	37.713698907881046	pre_service	45.364643483513106	4.6793	-6.1206	-1.8006399999999996
26902	Topic3	36.87956816936564	debut	44.36227699177115	4.6793	-6.143	-1.8140799999999997
12699	Topic3	54.379527872981924	typicality	65.92155845175299	4.6716	-5.7547	-1.5841799999999995
5253	Topic3	66.11219351000658	gender_typ	80.38438234547708	4.6686	-5.5593	-1.4681400000000002
29380	Topic3	36.151245914928666	dotless	44.02719179525864	4.667	-6.1629	-1.8309399999999996
5614	Topic3	58.845169807486094	women_differ	72.90097885238157	4.6499	-5.6757	-1.5454599999999998
3781	Topic3	65.50444627247728	theories_gender	82.2680753071812	4.6362	-5.5685	-1.48662
11610	Topic3	57.37542179238271	recurrent	72.3078223009619	4.6327	-5.701	-1.5675199999999998
3689	Topic3	42.81487005071131	gender_typical	54.106084259696246	4.63	-5.9938	-1.74428
9074	Topic3	34.5721537821909	hopelessness	43.79439146611928	4.6276	-6.2076	-1.8735199999999996
17876	Topic3	27.22726345011333	cad	34.67361249188743	4.6223	-6.4464	-2.0189199999999996
12264	Topic3	42.117870758969026	face_to_face_interview	53.67169155318857	4.6216	-6.0102	-1.7574799999999997
7441	Topic3	110.8518263774773	women_woman	144.33244570047202	4.6001	-5.0425	-1.18546
7081	Topic3	63.028700672194226	women_likely	81.5733318263799	4.6061	-5.6071	-1.52182
9479	Topic3	104.76818429935588	absolute	138.60203042561196	4.5842	-5.0989	-1.22566
2693	Topic3	72.3209071577976	perceived_gender	94.35185693388117	4.5981	-5.4695	-1.4424599999999999
275	Topic3	812.3111851624677	association	1599.0250142295608	4.1868	-3.0508	-0.15576000000000012
2778	Topic3	62.561260174301175	associations_gender	82.08117489708536	4.5925	-5.6145	-1.5316999999999994
4382	Topic3	72.73633952165147	masculine_gender	100.68004885071966	4.5389	-5.4638	-1.46272
2523	Topic3	85.5125467908159	optimal	123.29246500997802	4.4982	-5.302	-1.3819199999999996
1524	Topic3	71.01901616403067	association_gender	99.81379007157727	4.5237	-5.4877	-1.48314
1275	Topic3	53.131276682539315	inferior	69.10722587001737	4.6012	-5.7779	-1.6262599999999994
473	Topic3	130.57421467000924	delay	234.98080288740957	4.2765	-4.8787	-1.2166199999999998
7908	Topic3	92.19651421738565	unknown	158.24718930563967	4.3238	-5.2267	-1.4064999999999996
8611	Topic3	144.96908381520745	testing	323.5311126994646	4.0613	-4.7741	-1.2399399999999996
11934	Topic3	66.10991747938208	sexual_partner	100.16644576628606	4.4485	-5.5593	-1.5561800000000001
3105	Topic3	71.54377038024806	compared_woman	116.03086663873856	4.3805	-5.4803	-1.5359799999999997
51	Topic3	251.4906492214268	status	1506.7304017332654	3.0738	-4.2232	-1.3044000000000002
4840	Topic3	69.03513193489884	gender_attitude	112.24408883189432	4.378	-5.516	-1.5584
885	Topic3	273.95254541872583	men_woman	2732.8226684862257	2.5639	-4.1377	-1.4570599999999998
274	Topic3	149.9941616830974	associate	1532.1960729718744	2.5402	-4.7401	-1.8279799999999997
323	Topic3	115.24098885696303	behavior	2180.711940154035	1.9237	-5.0036	-2.2326799999999993
462	Topic3	96.6267637309588	women_man	1010.3662399830448	2.5168	-5.1798	-2.10116
951	Topic3	92.22769089085976	gender_difference	4326.555272492295	1.0158	-5.2264	-2.72952
127	Topic3	78.22975029399495	model	3049.362158112093	1.201	-5.391	-2.7542
822	Topic3	66.86987629187281	activity	2092.9942080410074	1.4205	-5.5479	-2.76054
1467	Topic4	622.2464633800894	china	646.279368078935	4.7285	-3.4149	-0.1575399999999998
9456	Topic4	216.73238797584415	bangladesh	225.9479637883421	4.7248	-4.4696	-0.7918399999999997
536	Topic4	419.8254743502508	military	439.100169082816	4.7216	-3.8084	-0.3964000000000001
1900	Topic4	719.5605523632869	india	760.0620305618112	4.7117	-3.2696	-0.0770799999999996
4106	Topic4	576.3736164211446	chinese	610.1599761268145	4.7095	-3.4915	-0.21109999999999984
2281	Topic4	172.92484863991507	soldier	184.11130634818355	4.7038	-4.6954	-0.9357199999999999
13126	Topic4	123.3251989144265	loan	131.42696443257628	4.7028	-5.0334	-1.1389200000000002
15202	Topic4	80.71854319591323	microfinance	87.7335855821787	4.6831	-5.4573	-1.4011399999999998
11789	Topic4	89.50785223696167	chinese_woman	97.4364274036617	4.6816	-5.3539	-1.3397
2263	Topic4	98.83707611665805	army	107.88228123961039	4.6789	-5.2548	-1.2813200000000002
9359	Topic4	107.9750067036275	conservation	118.11166721730024	4.6767	-5.1664	-1.2291599999999998
5995	Topic4	306.68375737553487	trade	335.7123345388399	4.676	-4.1224	-0.6030399999999996
3391	Topic4	123.74158852710332	theatre	136.1520384859765	4.6709	-5.0301	-1.1496999999999997
12254	Topic4	72.63833107762613	coastal	80.01661251772191	4.6697	-5.5628	-1.4698000000000002
2713	Topic4	214.28070109141592	hostility	236.07834541847112	4.6696	-4.481	-0.8207599999999995
9153	Topic4	76.72169417684948	jordan	85.03968959293917	4.6635	-5.5081	-1.4394599999999995
1265	Topic4	231.82512272570096	flexibility	258.9506662881237	4.6558	-4.4023	-0.7790600000000001
10671	Topic4	67.99698066011021	spectacle	76.75617874186418	4.6453	-5.6288	-1.5191599999999998
17396	Topic4	121.69662109182687	plant	138.8799809872893	4.6344	-5.0467	-1.1742599999999999
21092	Topic4	44.49404407245723	wild	51.57754751221317	4.6187	-6.0529	-1.7842599999999997
26005	Topic4	94.76975551739426	caste	109.96760326462494	4.6177	-5.2968	-1.331
537	Topic4	51.473880474478676	military_service	59.800443705734686	4.6165	-5.9072	-1.6977199999999992
11433	Topic4	109.43767910563382	republic	128.08280592282884	4.6091	-5.1529	-1.2480999999999998
31047	Topic4	45.861044514416896	borrower	53.74003247209445	4.6079	-6.0226	-1.7703999999999995
11573	Topic4	62.39030978889455	urbanization	73.45035162844272	4.6032	-5.7149	-1.5876599999999996
21123	Topic4	38.25377761800793	eldercare	45.321539912716894	4.5969	-6.204	-1.8836399999999995
16145	Topic4	56.93128797192362	labor_force_participation	68.24837720063432	4.5851	-5.8064	-1.6498
15651	Topic4	39.928904916061846	meritocracy	47.94098834914699	4.5836	-6.1612	-1.86328
6123	Topic4	53.06514931780025	shanghai	63.719610649186826	4.5835	-5.8767	-1.6926199999999993
16453	Topic4	36.82891692156187	trader	44.24196241770077	4.5831	-6.242	-1.9119599999999997
4223	Topic4	61.81640321050188	feminisation	74.75037079311944	4.5765	-5.7241	-1.6038599999999998
721	Topic4	46.94930899559369	interracial	56.731978854108554	4.5772	-5.9992	-1.7686399999999998
1642	Topic4	495.67061670767293	stage	692.7657123738292	4.4317	-3.6424	-0.41275999999999957
3393	Topic4	284.6608462846717	adaptation	397.39124390342414	4.4328	-4.197	-0.7450799999999995
1894	Topic4	100.95390974411687	economic_growth	129.58984552986362	4.5167	-5.2336	-1.3334799999999998
24209	Topic4	103.03133618479966	forest	148.06678206525837	4.4038	-5.2132	-1.3663999999999994
2784	Topic4	59.341745541835905	import	75.3839302401253	4.5272	-5.765	-1.6481199999999996
5736	Topic4	60.317533648175285	tree	91.48195178076048	4.3499	-5.7486	-1.7091999999999996
815	Topic4	113.18800666372022	society	1791.7357449910496	2.0046	-5.1192	-2.26968
298	Topic4	97.63644138491986	role	2940.9719388321823	1.3612	-5.267	-2.61572
3829	Topic4	66.78826516345684	west	243.29925511228305	3.4737	-5.6467	-1.99854
435	Topic4	67.52813776140245	western	577.4772788424417	2.6203	-5.6357	-2.3333
1973	Topic4	65.74573489708557	patriarchal	378.45744351089854	3.0161	-5.6625	-2.1910599999999993
525	Topic4	67.53596167819803	examine	3741.401526688004	0.7519	-5.6356	-3.0806
5565	Topic5	664.8772127307905	migrant	672.0090121538391	4.5489	-3.5555	-0.3137399999999997
2251	Topic5	794.5798139201371	migration	803.4854014333647	4.5484	-3.3773	-0.20701999999999998
5210	Topic5	409.2005405115647	mobility	423.4330565754194	4.5254	-4.0409	-0.6143799999999997
11082	Topic5	185.90864422723917	migrant_woman	193.10446443012057	4.5216	-4.8299	-1.0893
2878	Topic5	332.0122242882785	border	353.98444450085674	4.4955	-4.2499	-0.7517399999999999
16559	Topic5	93.11617608170019	remittance	100.33419937588582	4.4849	-5.5213	-1.51882
4998	Topic5	410.31895832965904	europe	443.77427734498707	4.4812	-4.0382	-0.6304399999999997
15323	Topic5	107.05600078565372	migrate	115.8785602927344	4.4804	-5.3818	-1.43692
1433	Topic5	413.10767196970204	transnational	449.4192731980567	4.4753	-4.0314	-0.62872
2247	Topic5	65.03906116684254	international_migration	72.18852493724405	4.4553	-5.8801	-1.7459399999999994
1025	Topic5	109.17181439712543	globalisation	121.78900662269987	4.4502	-5.3622	-1.4372399999999996
3128	Topic5	75.04229139530983	filipino	83.72844162369965	4.4501	-5.7371	-1.6622199999999996
14991	Topic5	61.225145960823575	migratory	68.33749165515762	4.4497	-5.9406	-1.7844799999999996
3308	Topic5	154.1123983993618	settlement	173.03031213507694	4.4438	-5.0174	-1.2329199999999998
3709	Topic5	55.70479433202196	kinsey	62.72262877587803	4.4409	-6.0351	-1.8446999999999998
10838	Topic5	89.61855364336009	kin	101.68238263866702	4.4333	-5.5596	-1.5624399999999996
21826	Topic5	66.84785652911923	nordic	75.84652572001674	4.4333	-5.8527	-1.7382999999999997
9561	Topic5	72.08906707554559	arrival	81.97179373041863	4.4311	-5.7772	-1.6938799999999996
13221	Topic5	51.31327103216894	gender_migration	58.40565829524181	4.4301	-6.1172	-1.89828
13135	Topic5	76.81543775497667	economic_crisis	87.5577647304127	4.4287	-5.7137	-1.6567399999999999
7721	Topic5	68.56520885313746	migrant_worker	78.29703410115044	4.4269	-5.8273	-1.7256199999999997
9603	Topic5	64.04429086730391	settle	73.59577582429348	4.4206	-5.8955	-1.7690599999999999
18739	Topic5	43.76705550342896	female_migrant	50.8563185047224	4.4095	-6.2762	-2.0019199999999997
18465	Topic5	45.091541435221316	guatemala	52.50696771879455	4.4073	-6.2464	-1.9849199999999998
1405	Topic5	419.3819633730129	european	489.0359527748398	4.4059	-4.0163	-0.6474199999999999
24431	Topic5	40.67401566031718	peruvian	47.73226699350431	4.3996	-6.3495	-2.04986
9216	Topic5	179.68641337303143	flow	211.41797282550195	4.397	-4.8639	-1.15954
12568	Topic5	43.270215893134164	deaf	50.932990655029606	4.3965	-6.2877	-2.01402
23806	Topic5	41.305447556438324	resettlement	48.62758855556275	4.3964	-6.3341	-2.0419
17646	Topic5	42.990395931166994	homeland	51.6285640802056	4.3765	-6.2941	-2.0258599999999998
3823	Topic5	177.48518715285624	northern	216.303834106397	4.3618	-4.8762	-1.1809999999999996
417	Topic5	169.6650075519046	native	209.77141434276277	4.3474	-4.9213	-1.2138199999999995
2436	Topic5	104.82470612375435	permanent	129.8907765581653	4.3452	-5.4028	-1.5036
23489	Topic5	78.5790385265599	peru	95.83944048859111	4.361	-5.691	-1.6701999999999997
5405	Topic5	211.52294597657	money	293.77609761532597	4.2311	-4.7008	-1.12804
1852	Topic5	115.21406950368076	temporary	158.53301793053754	4.2404	-5.3083	-1.4888199999999998
1385	Topic5	232.70465837532726	travel	383.54958125904705	4.0599	-4.6054	-1.13928
5294	Topic5	96.67333821037685	residence	141.38492378460796	4.1794	-5.4838	-1.6185199999999995
229	Topic5	318.0336941424614	economic	910.1484612073173	3.5081	-4.293	-1.1725599999999998
230	Topic5	214.21673626298053	economy	667.923727606962	3.4224	-4.6881	-1.4439
4878	Topic5	160.94402926881705	origin	492.2115052705664	3.4417	-4.9741	-1.6077799999999998
5906	Topic5	136.39861023987166	return	528.5125783825158	3.2051	-5.1395	-1.8016599999999998
1794	Topic5	213.51116628707615	country	1920.4928930421654	2.3629	-4.6914	-1.8696799999999998
699	Topic5	119.52123633790592	live	1867.4171590481033	1.8108	-5.2716	-2.43864
1495	Topic5	102.95578279581764	international	788.0905413620488	2.5243	-5.4208	-2.2427599999999996
1211	Topic5	85.89087279949361	place	1721.4179586351559	1.5618	-5.602	-2.7364800000000002
254	Topic5	85.65136348507508	new	1764.202860497489	1.5344	-5.6048	-2.74912
5043	Topic6	255.81974394449819	nationalism	263.1603053242044	4.0591	-4.9828	-1.36604
2102	Topic6	565.0696578940035	citizenship	583.1028984262081	4.056	-4.1904	-0.89184
1691	Topic6	155.61685458862524	nationalist	163.80562393316265	4.0361	-5.4799	-1.6734999999999998
1337	Topic6	356.093801287404	colonial	378.38334385636284	4.0267	-4.6521	-1.1805799999999997
128	Topic6	751.4746829124847	nation	799.3805136441914	4.0256	-3.9053	-0.7329399999999997
1350	Topic6	376.069935420377	france	404.15240674121407	4.0154	-4.5975	-1.1523400000000001
1338	Topic6	113.85766161697147	colonialism	124.01811887578901	4.0019	-5.7924	-1.8746799999999997
3412	Topic6	139.43220333253487	emancipation	153.4034484306792	3.9919	-5.5897	-1.7570599999999998
3387	Topic6	175.61642866172483	postcolonial	193.55519426219266	3.9901	-5.359	-1.6193599999999997
7733	Topic6	117.4107116782168	empire	129.62384761803824	3.9884	-5.7616	-1.8615999999999995
23261	Topic6	89.87187361871433	historiography	99.85423008840876	3.9821	-6.0289	-2.0244999999999997
1551	Topic6	446.8584667301297	british	497.1138535502496	3.9808	-4.4251	-1.0627399999999998
3383	Topic6	120.69141888345222	diaspora	135.8128464244538	3.9694	-5.7341	-1.8526999999999998
12444	Topic6	58.846341847132706	grassroot	66.95897719250581	3.9582	-6.4524	-2.2881599999999995
3819	Topic6	50.38238287107087	imperialism	57.34274231900901	3.958	-6.6077	-2.38142
3384	Topic6	108.27616584313378	diasporic	123.55052028135164	3.9554	-5.8426	-1.9234
9554	Topic6	157.7938202809316	archive	180.55219636809733	3.9527	-5.466	-1.6985199999999998
1356	Topic6	125.18136648389151	imperial	143.35871601246868	3.9518	-5.6975	-1.8377799999999997
20972	Topic6	64.58549885365268	servant	74.23513364310264	3.9481	-6.3593	-2.2363399999999993
133	Topic6	264.4203618766945	radical	306.40641407528716	3.94	-4.9498	-1.3938799999999998
8001	Topic6	44.00241199715695	welsh	50.99844404579799	3.9398	-6.7431	-2.4699400000000002
1093	Topic6	436.2317185702067	canadian	511.179195239035	3.9288	-4.4491	-1.0979399999999995
5116	Topic6	102.2744151706046	slave	120.21894094300157	3.9257	-5.8997	-1.96954
3434	Topic6	49.268317803748694	political_action	58.89223863765171	3.909	-6.63	-2.4143999999999997
5772	Topic6	58.00665642981504	archival	69.40853426249208	3.9079	-6.4668	-2.3169199999999996
2101	Topic6	430.8755026197167	citizen	518.4242589855202	3.9024	-4.4615	-1.1159399999999997
1351	Topic6	428.4926795208762	french	515.575586310592	3.9024	-4.467	-1.1192399999999996
