term	Category	Freq	Term	Total	loglift	logprob	Relevance
9456	Topic4	206.08528824416427	bangladesh	215.3449541959733	4.7225	-4.52	-0.8229999999999995
4106	Topic4	556.8084087770728	chinese	590.552770208658	4.7076	-3.526	-0.23255999999999943
1900	Topic4	661.9277760210595	india	702.6067138852871	4.7068	-3.3531	-0.1291399999999998
2281	Topic4	156.85438495908502	soldier	168.07664823756875	4.6973	-4.7929	-0.9968199999999998
13126	Topic4	109.05311836098079	loan	117.1840897398855	4.6945	-5.1564	-1.2160399999999998
5995	Topic4	352.5062690450727	trade	381.83424983096063	4.6865	-3.9832	-0.51532
15202	Topic4	79.07963923977302	microfinance	86.13125509891492	4.681	-5.4778	-1.41428
2263	Topic4	99.5775814867963	army	108.68623186626931	4.6789	-5.2473	-1.27682
9359	Topic4	109.80950576350698	conservation	119.99806273294935	4.6777	-5.1495	-1.2186199999999996
11789	Topic4	84.44946012353081	chinese_woman	92.41474701213257	4.6763	-5.4121	-1.3767399999999996
12254	Topic4	72.9662481649746	coastal	80.38148676156527	4.6697	-5.5583	-1.4670999999999998
3391	Topic4	121.06945964990273	theatre	133.534408611368	4.6684	-5.0519	-1.1637799999999996
2713	Topic4	207.18921715151828	hostility	229.2946344083673	4.6651	-4.5146	-0.8427199999999999
9153	Topic4	77.90562353125111	jordan	86.26688783625953	4.6645	-5.4928	-1.4298799999999998
1265	Topic4	242.21180975067378	flexibility	269.46836101406006	4.6598	-4.3585	-0.75118
10671	Topic4	62.05435523252414	spectacle	70.8487703913671	4.6339	-5.7203	-1.57862
17396	Topic4	118.28412173703651	plant	135.49557744159037	4.6306	-5.0752	-1.1928799999999997
21092	Topic4	44.2351199446128	wild	51.355000613463815	4.6172	-6.0587	-1.7883399999999996
11573	Topic4	67.13425222919052	urbanization	78.25117141131882	4.6132	-5.6416	-1.53968
537	Topic4	50.407843402098166	military_service	58.76966221082425	4.613	-5.9281	-1.7116599999999997
26005	Topic4	88.03315530219864	caste	103.2578370573781	4.6069	-5.3706	-1.3795999999999995
11433	Topic4	104.44486805423588	republic	123.13349711642655	4.6018	-5.1996	-1.2790399999999997
31047	Topic4	42.48606023882138	borrower	50.39540054265794	4.5957	-6.0991	-1.8211799999999996
21123	Topic4	37.42608428297915	eldercare	44.53040863069578	4.5926	-6.2259	-1.8984999999999999
15651	Topic4	41.552270433862866	meritocracy	49.594922969336814	4.5895	-6.1213	-1.8369799999999994
1122	Topic4	45.80474899672984	domestic_labor	54.77350247931585	4.5876	-6.0239	-1.7792999999999997
16145	Topic4	57.37511215061684	labor_force_participation	68.76098259409413	4.5854	-5.7987	-1.6450600000000002
6123	Topic4	53.796548998270175	shanghai	64.4911242768173	4.5851	-5.8631	-1.6838200000000003
721	Topic4	49.60954256269233	interracial	59.48214227030241	4.585	-5.9441	-1.7324599999999997
4223	Topic4	61.06050618824883	feminisation	74.03347815446647	4.5738	-5.7364	-1.6123199999999993
1642	Topic4	471.3697799326307	stage	668.417861081675	4.4172	-3.6926	-0.44867999999999975
3393	Topic4	271.6002900094973	adaptation	384.22249141425596	4.4196	-4.2439	-0.7784999999999997
1894	Topic4	96.68424297684892	economic_growth	125.33062291910042	4.5069	-5.2768	-1.3633199999999994
2784	Topic4	63.14227650961206	import	79.1778777773705	4.5401	-5.7029	-1.6056999999999997
24209	Topic4	92.0714840080107	forest	135.04004798465732	4.3834	-5.3257	-1.44206
5736	Topic4	60.97251880382215	tree	92.16403896646835	4.3533	-5.7378	-1.7013599999999998
815	Topic4	123.7225392604989	society	1802.360329051902	2.0876	-5.0302	-2.1830799999999995
298	Topic4	100.34266273798052	role	2935.700011112813	1.3903	-5.2397	-2.5877
435	Topic4	73.20666207830405	western	598.0517931676035	2.6661	-5.555	-2.2665599999999997
3829	Topic4	67.37856921666562	west	245.83577536229893	3.4721	-5.6379	-1.9939
1973	Topic4	67.50693381974614	patriarchal	382.7424566162798	3.0313	-5.636	-2.16908
525	Topic4	68.68673241832364	examine	3729.3275250101174	0.772	-5.6187	-3.0624199999999995
5565	Topic5	663.5224981099858	migrant	670.6917642246988	4.5488	-3.5576	-0.31504
2251	Topic5	805.1487027554078	migration	814.0899025343303	4.5485	-3.3641	-0.19906000000000024
5210	Topic5	411.3413124779881	mobility	425.63429148982743	4.5254	-4.0357	-0.6112599999999997
11082	Topic5	179.067744355675	migrant_woman	186.30103152424456	4.52	-4.8674	-1.1124399999999999
2878	Topic5	311.8547319209856	border	333.88539334747327	4.4913	-4.3126	-0.7910399999999997
16559	Topic5	90.08765432782748	remittance	97.34223339205076	4.4821	-5.5543	-1.5397399999999997
15323	Topic5	100.4038465112619	migrate	109.26531875830797	4.475	-5.4459	-1.4775399999999999
4998	Topic5	366.2499325482352	europe	399.732199756418	4.4721	-4.1518	-0.7022399999999995
1433	Topic5	396.504912502104	transnational	432.8624399858198	4.4719	-4.0724	-0.6546799999999999
1025	Topic5	136.82688076962455	globalisation	149.5180601868614	4.4709	-5.1364	-1.29348
2247	Topic5	66.72728878747834	international_migration	73.91379331433316	4.4573	-5.8545	-1.7297799999999997
3308	Topic5	176.68624281316943	settlement	195.7413897967565	4.4572	-4.8807	-1.1455399999999998
3128	Topic5	78.84033479583759	filipino	87.56524192468848	4.4546	-5.6877	-1.63078
14991	Topic5	60.05476443490534	migratory	67.20476576991265	4.4471	-5.9599	-1.7971000000000001
9561	Topic5	76.12829959339945	arrival	86.05533763695439	4.437	-5.7227	-1.6588199999999997
3709	Topic5	51.414757220255275	kinsey	58.469388578512984	4.431	-6.1152	-1.8967199999999993
21826	Topic5	65.89901130735288	nordic	74.95107043821191	4.4309	-5.867	-1.7478399999999998
13221	Topic5	51.308193642966096	gender_migration	58.43819172852315	4.4295	-6.1173	-1.8985799999999997
10838	Topic5	85.85933075061949	kin	98.00500628165966	4.4273	-5.6024	-1.59052
7721	Topic5	68.07697104709669	migrant_worker	77.84452550498304	4.4255	-5.8345	-1.7305
13135	Topic5	72.92639027774237	economic_crisis	83.69879831588125	4.4218	-5.7657	-1.6906999999999996
9603	Topic5	63.65834625187861	settle	73.24669755297745	4.4193	-5.9016	-1.7732400000000001
18465	Topic5	46.45081491029099	guatemala	53.901275180278915	4.4108	-6.2167	-1.9657
1405	Topic5	424.44835633870576	european	494.35490326861407	4.4071	-4.0043	-0.63974
18739	Topic5	42.41686865970818	female_migrant	49.54342025455347	4.4043	-6.3076	-2.0228399999999995
12568	Topic5	45.2923198719825	deaf	52.995115705113136	4.4025	-6.242	-1.9841999999999995
24431	Topic5	39.86766316307144	peruvian	46.96329725939653	4.3958	-6.3696	-2.0634399999999995
9216	Topic5	177.60423960274554	flow	209.47151097161702	4.3946	-4.8756	-1.1675200000000001
23806	Topic5	38.70762218964162	resettlement	46.06730150195044	4.3855	-6.3991	-2.08526
17646	Topic5	42.93967249051152	homeland	51.61099857828126	4.3756	-6.2953	-2.0269399999999997
3823	Topic5	186.61779820711627	northern	225.71989326051215	4.3694	-4.8261	-1.1479
417	Topic5	174.63018449126304	native	214.56272725330118	4.3537	-4.8925	-1.1940199999999996
2436	Topic5	110.19193711319234	permanent	135.3338087751524	4.3541	-5.3529	-1.4700999999999997
23489	Topic5	76.2431104545133	peru	93.57442370740084	4.3548	-5.7212	-1.6907999999999996
5405	Topic5	230.07671296612156	money	312.47030312544945	4.2535	-4.6167	-1.0686199999999997
1852	Topic5	117.8786358471699	temporary	161.37265736330838	4.2455	-5.2855	-1.4731
1385	Topic5	232.0333686913006	travel	385.1781507063536	4.0528	-4.6082	-1.1437999999999997
5294	Topic5	91.45462456887711	residence	136.4056134789959	4.1598	-5.5393	-1.6596599999999997
229	Topic5	280.7056903526555	economic	866.5385599734204	3.4324	-4.4178	-1.27772
230	Topic5	224.67523078822285	economy	684.9262079082364	3.4449	-4.6405	-1.40634
4878	Topic5	149.4328256272143	origin	476.87352397985313	3.3992	-5.0483	-1.6693000000000002
10973	Topic5	78.72967302905813	east	111.55511485264239	4.2111	-5.6891	-1.7290199999999996
1794	Topic5	209.5954022466995	country	1870.941354028874	2.3706	-4.7099	-1.8777
5906	Topic5	132.5560985942307	return	530.4284880659574	3.1729	-5.1681	-1.8316999999999999
699	Topic5	118.19294885638905	live	1854.6126710479884	1.8065	-5.2828	-2.44708
1495	Topic5	94.23397201293321	international	789.8833609839983	2.4335	-5.5093	-2.3321799999999993
254	Topic5	86.68943668363595	new	1765.2252263930432	1.5459	-5.5928	-2.73732
430	Topic5	86.2905900794315	relation	2641.624521122306	1.1382	-5.5974	-2.90316
5043	Topic6	280.69165911701674	nationalism	288.0709790137649	4.0614	-4.8901	-1.3095
2102	Topic6	574.4792154527053	citizenship	592.6090880908713	4.0563	-4.1738	-0.8817599999999999
1691	Topic6	176.54385758164918	nationalist	184.7749233608845	4.0418	-5.3537	-1.5954999999999997
1337	Topic6	371.8267725968287	colonial	394.2607890309518	4.0288	-4.6089	-1.1538199999999998
128	Topic6	774.8485741768021	nation	822.9583729501696	4.0272	-3.8746	-0.7138800000000001
1350	Topic6	377.0581096641474	france	405.2827866452311	4.0152	-4.5949	-1.1508599999999996
1338	Topic6	121.78264021768595	colonialism	132.0123910620522	4.0067	-5.7251	-1.8323799999999997
7733	Topic6	136.05945869541327	empire	148.32682036610217	4.0011	-5.6142	-1.76808
3412	Topic6	149.66354361533544	emancipation	163.69693748128105	3.9978	-5.5189	-1.7122199999999999
1551	Topic6	474.27689244020735	british	524.4696399022793	3.9868	-4.3655	-1.0245799999999998
3387	Topic6	163.94841645928167	postcolonial	182.00342515664667	3.9829	-5.4278	-1.66352
23261	Topic6	90.82041783347813	historiography	100.83770170604954	3.9828	-6.0184	-2.0179199999999993
3383	Topic6	124.43084581920772	diaspora	139.575450557002	3.9725	-5.7036	-1.8331599999999997
1356	Topic6	137.72507125270522	imperial	155.9764416229228	3.963	-5.6021	-1.77606
3819	Topic6	52.109212837570745	imperialism	59.10678179651931	3.9614	-6.574	-2.35984
12444	Topic6	59.242864515734155	grassroot	67.39827881800228	3.9584	-6.4457	-2.28406
3384	Topic6	104.83472797284769	diasporic	120.07739521025928	3.9516	-5.8749	-1.9443
133	Topic6	284.05414598760063	radical	326.3234737515409	3.9487	-4.8781	-1.3473799999999998
20972	Topic6	63.16768186163639	servant	72.87034449423864	3.9445	-6.3815	-2.2511
8001	Topic6	43.83418871196933	welsh	50.867331378793544	3.9386	-6.7469	-2.4726999999999997
9554	Topic6	140.56965002550447	archive	163.5166454643056	3.9362	-5.5816	-1.7744799999999998
5116	Topic6	99.60710762156131	slave	117.77337208275024	3.9199	-5.9261	-1.9876999999999998
1093	Topic6	401.2482891975323	canadian	476.47368938923944	3.9156	-4.5327	-1.1533799999999998
1351	Topic6	453.71662052865366	french	538.8963319835892	3.9153	-4.4098	-1.0797599999999996
3434	Topic6	49.53648356459115	political_action	59.179405986930675	3.9095	-6.6246	-2.4109599999999998
5772	Topic6	55.96041721588696	archival	67.46775048103993	3.9004	-6.5027	-2.3414599999999997
