term	Category	Freq	Term	Total	loglift	logprob	Relevance
24138	Topic2	50.14270769634906	fatness	57.251775399493184	4.4601	-6.1071	-1.8802199999999996
6895	Topic2	132.63096458626157	special_issue	151.6984580677623	4.4584	-5.1344	-1.2972800000000002
7336	Topic2	180.2195772586933	biology	206.87391890141146	4.4548	-4.8278	-1.11476
25736	Topic2	145.49713036377264	gaªnero	168.84928733669707	4.4438	-5.0419	-1.2476199999999997
11662	Topic2	62.724701018932336	feminista	72.88146391948179	4.4426	-5.8833	-1.7529400000000002
16605	Topic2	93.83899696456093	das	109.37634001348796	4.4395	-5.4804	-1.51244
57	Topic2	1237.7285600845498	article	1442.8728941814495	4.4393	-2.901	0.03512000000000026
9332	Topic2	58.61808474434334	brazil	69.26087977160475	4.4259	-5.951	-1.8002399999999996
3442	Topic2	256.4757184559971	brazilian	308.25760897851535	4.4088	-4.475	-0.9214799999999994
13917	Topic2	37.24632708729177	experimenter	44.92459587096737	4.4053	-6.4045	-2.0805799999999994
26303	Topic2	54.03429579515243	aµes	65.25597548064518	4.404	-6.0324	-1.85784
26149	Topic2	38.6589410667497	feminismo	46.69738693155362	4.4038	-6.3672	-2.0587999999999997
2270	Topic2	215.45305294860782	gender_studie	260.9112988696867	4.4013	-4.6493	-1.0290599999999999
3880	Topic2	190.74442990084484	feminization	232.632613289789	4.3942	-4.7711	-1.1049799999999996
2189	Topic2	80.12383640410081	editorial	98.25854898356448	4.3887	-5.6384	-1.6275599999999997
10705	Topic2	37.586466944916	accounts_gender	46.38141711068626	4.3824	-6.3954	-2.08428
31387	Topic2	29.21496495895035	emotion_dysregulation	36.29085468060826	4.3758	-6.6473	-2.23806
25284	Topic2	34.17637471836744	peer_review	42.52899278214596	4.374	-6.4905	-2.1447
24130	Topic2	30.89778836932353	cortical	38.555874591057666	4.3713	-6.5913	-2.20626
33936	Topic2	28.190072978815156	quot	35.25392711262415	4.3691	-6.683	-2.262159999999999
14983	Topic2	29.62123897642034	mixed_race	37.335125918355466	4.3613	-6.6335	-2.2355799999999997
21455	Topic2	43.135636100682724	inquire	54.59106160873204	4.3572	-6.2577	-2.0117399999999996
4159	Topic2	287.9058841879829	biological	372.8098569471159	4.3343	-4.3594	-0.88192
26651	Topic2	56.46751971513674	brasil	71.79206296885151	4.3526	-5.9883	-1.85194
9388	Topic2	88.90274448274975	publication	114.62608066095305	4.3386	-5.5345	-1.5852600000000001
13210	Topic2	80.89442719304344	citation	104.21041581697736	4.3394	-5.6289	-1.6415799999999996
2138	Topic2	351.9872809098776	publish	519.5233414183407	4.2034	-4.1584	-0.8136799999999997
5009	Topic2	55.289529718501434	life_expectancy	71.23510644373793	4.3393	-6.0094	-1.8699200000000002
3945	Topic2	55.124798084651914	tolerate	71.76673785690899	4.3289	-6.0124	-1.87588
2770	Topic2	81.5496825480362	nutrition	113.05860818157659	4.266	-5.6208	-1.6660799999999998
2188	Topic2	104.92532983495543	editor	153.40077493939907	4.2129	-5.3688	-1.53612
2071	Topic2	61.82748037200246	authorship	83.00365143805121	4.2982	-5.8977	-1.8193400000000004
7419	Topic2	95.0765789045908	studies_gender	145.0483534086833	4.1703	-5.4673	-1.6122599999999996
5515	Topic2	99.53861770825439	social_science	154.27803206205058	4.1545	-5.4215	-1.5911
310	Topic2	405.48192775749715	field	1465.5955022755343	3.3078	-4.0169	-1.0870199999999997
886	Topic2	135.79220073229956	methodological	347.86397792796225	3.652	-5.1109	-1.6057399999999997
579	Topic2	234.47845166869647	research	1197.2001620980989	2.9623	-4.5646	-1.55384
1057	Topic2	173.66628223162752	paper	735.1629448280313	3.1497	-4.8649	-1.6590599999999995
377	Topic2	198.93163103584843	review	1073.740102015615	2.9068	-4.7291	-1.6747399999999997
1091	Topic2	203.42598985053505	author	1270.3084443116522	2.761	-4.7067	-1.7196199999999995
117	Topic2	170.18051713984366	contribution	1077.3166097797466	2.7473	-4.8852	-1.8321999999999998
1500	Topic2	110.15191030829423	year	1938.1386229646887	1.7251	-5.3202	-2.5020799999999994
2262	Topic2	108.95417432330586	analyze	2053.9229549563056	1.6561	-5.3311	-2.5362199999999997
205	Topic2	104.45266185568191	perspective	2190.770393220012	1.5494	-5.3733	-2.6042199999999998
66	Topic2	104.86243212694016	consider	3052.751809962507	1.2215	-5.3694	-2.73304
1000	Topic2	98.73495879075675	present	2223.185891754552	1.4784	-5.4296	-2.6664
1010	Topic2	96.03537692160529	theory	1497.0699469131182	1.8461	-5.4573	-2.5359399999999996
11128	Topic3	221.27438790950632	cancer	238.71318653674135	4.7882	-4.3512	-0.6954400000000001
4669	Topic3	131.54778060057643	social_status	141.92407814113412	4.7881	-4.8713	-1.0075399999999999
4898	Topic3	100.50523353245619	couple_therapy	108.78985719026443	4.7848	-5.1404	-1.1703199999999998
5256	Topic3	81.38373819751438	sex_partner	89.55886590463862	4.7683	-5.3515	-1.3035799999999995
11863	Topic3	49.47344878549534	cancer_patient	56.78669104637827	4.7262	-5.8492	-1.6190399999999996
600	Topic3	48.858671542576765	crowd	56.269314678229634	4.7228	-5.8617	-1.6279
10303	Topic3	66.99367571063873	sexual_intercourse	77.43084501713413	4.7193	-5.5461	-1.43994
6119	Topic3	238.13715715193007	hong_kong	275.7752569490738	4.7173	-4.2778	-0.6797599999999999
12739	Topic3	65.03616121489597	organ	75.41462299842036	4.716	-5.5757	-1.4590200000000002
6708	Topic3	149.44718646405713	intercourse	173.49238728425416	4.7149	-4.7437	-0.9602599999999997
11366	Topic3	59.88965537323334	suicidal_behavior	69.87460863675942	4.7099	-5.6581	-1.5109
17579	Topic3	41.44396998949446	beta	48.5259481429589	4.7063	-6.0263	-1.73326
16675	Topic3	55.87861266244453	alpha	66.10220101558801	4.696	-5.7275	-1.5581
8207	Topic3	44.23324231456214	hiv_status	52.55740728794946	4.6916	-5.9612	-1.7000799999999998
14225	Topic3	64.71164956568708	ptsd_symptom	77.46490262413238	4.6842	-5.5807	-1.47474
10937	Topic3	36.59549123065608	gender_typicality	44.028540532633734	4.6791	-6.1507	-1.8187799999999994
8214	Topic3	50.02877315837054	risky_sexual	60.29160927163161	4.6775	-5.8381	-1.6318599999999994
5253	Topic3	69.0581445842589	gender_typ	83.39885830937155	4.6754	-5.5157	-1.4392599999999998
18862	Topic3	40.052334722987226	positive_emotion	48.59740250007372	4.6707	-6.0605	-1.7680199999999997
26902	Topic3	35.00009140453622	debut	42.57528519747791	4.6681	-6.1953	-1.8499399999999995
24793	Topic3	35.414115410263484	pre_service	43.15134579638375	4.6665	-6.1835	-1.8435000000000001
31066	Topic3	36.770228706595844	mst	44.92105179196886	4.6638	-6.146	-1.8220799999999997
5614	Topic3	63.642729226476035	women_differ	77.88777036094257	4.6621	-5.5974	-1.4936000000000003
12699	Topic3	50.1241714847776	typicality	61.80832929116486	4.6545	-5.8361	-1.6398599999999999
29380	Topic3	33.657790065209554	dotless	41.62861182766081	4.6515	-6.2344	-1.8800399999999997
9074	Topic3	38.52366696188847	hopelessness	47.84465961833964	4.6474	-6.0994	-1.8006799999999998
17876	Topic3	30.082225529615368	cad	37.620125148925865	4.6405	-6.3467	-1.9518199999999997
3781	Topic3	66.41354623849145	theories_gender	83.30490510560973	4.6374	-5.5548	-1.4779199999999997
12264	Topic3	43.04727132819063	face_to_face_interview	54.72173636429964	4.6241	-5.9884	-1.7434
3689	Topic3	41.59872970549883	gender_typical	52.96221493275954	4.6225	-6.0226	-1.7645599999999997
9479	Topic3	112.40221957088654	absolute	146.43117445223382	4.5996	-5.0286	-1.1773200000000001
7441	Topic3	109.3890530855953	women_woman	143.22982059977238	4.5945	-5.0557	-1.19562
11610	Topic3	53.786607412075654	recurrent	68.8835868589755	4.6167	-5.7656	-1.6126799999999997
7081	Topic3	63.71434531435151	women_likely	82.45729243522966	4.6062	-5.5962	-1.5152399999999995
2693	Topic3	72.44717972995751	perceived_gender	94.5523031659347	4.5978	-5.4678	-1.44156
4382	Topic3	86.15470736705937	masculine_gender	114.755163142166	4.5774	-5.2945	-1.3457399999999997
2778	Topic3	63.249385848328515	associations_gender	82.8538977209707	4.5941	-5.6036	-1.5245199999999997
275	Topic3	663.1865585210097	association	1417.6262927895202	4.1044	-3.2536	-0.3103999999999998
2523	Topic3	85.93944326158015	optimal	123.92691990542711	4.498	-5.297	-1.3789999999999998
1524	Topic3	71.60947529685292	association_gender	100.84780775526565	4.5217	-5.4794	-1.47896
473	Topic3	128.2789018195711	delay	232.63511029724543	4.2688	-4.8964	-1.23032
7908	Topic3	99.81480226096426	unknown	165.52797481975293	4.3582	-5.1473	-1.3451000000000002
4840	Topic3	79.64611809716124	gender_attitude	123.63281226218757	4.4243	-5.3731	-1.4541399999999998
8611	Topic3	124.28461897737512	testing	298.4634082355079	3.988	-4.9281	-1.3616599999999996
3105	Topic3	69.91970942637857	compared_woman	114.76582258321942	4.3685	-5.5033	-1.5545799999999999
885	Topic3	324.74206635742775	men_woman	2891.2905875767274	2.6776	-3.9676	-1.30952
11934	Topic3	63.32522876212776	sexual_partner	97.46386642967934	4.4329	-5.6024	-1.58828
51	Topic3	215.61907137662925	status	1485.1971610480812	2.9343	-4.3771	-1.4525400000000002
274	Topic3	150.64231019247248	associate	1527.6619551709598	2.5475	-4.7357	-1.82242
462	Topic3	108.72182262759934	women_man	1042.9339402222777	2.6031	-5.0619	-1.9958999999999996
323	Topic3	123.52493019658691	behavior	2176.5654270824243	1.995	-4.9342	-2.1625199999999998
951	Topic3	98.22613687566839	gender_difference	4491.73859208378	1.0413	-5.1634	-2.68152
127	Topic3	75.45563918432684	model	3089.52639540233	1.1518	-5.4271	-2.79554
822	Topic3	67.01437263030049	activity	2104.669959599912	1.417	-5.5457	-2.76062
536	Topic4	535.9112206724134	military	555.3410041938329	4.7308	-3.5643	-0.24625999999999948
1467	Topic4	533.5298894593412	china	557.6838100310597	4.7222	-3.5687	-0.25234
9456	Topic4	198.77457048720234	bangladesh	208.09654202275414	4.7206	-4.5561	-0.8454199999999998
1900	Topic4	660.3510475977273	india	701.2104734447292	4.7064	-3.3555	-0.13073999999999986
4106	Topic4	521.8395475659105	chinese	555.7252153096216	4.7035	-3.5909	-0.2731399999999997
2281	Topic4	154.45434019683952	soldier	165.7654142970223	4.6958	-4.8084	-1.0067199999999994
13126	Topic4	108.66732570912198	loan	116.85575913165435	4.6938	-5.16	-1.2184799999999998
5995	Topic4	364.1555133595907	trade	393.6725403043808	4.6885	-3.9507	-0.49501999999999957
2263	Topic4	102.698419867982	army	111.89525072664905	4.6807	-5.2165	-1.2576199999999997
15202	Topic4	78.77545876303769	microfinance	85.87922554350992	4.6801	-5.4817	-1.4169799999999997
9359	Topic4	107.13730114584324	conservation	117.38341498448379	4.6751	-5.1742	-1.23448
11789	Topic4	82.30514689696712	chinese_woman	90.32525440590358	4.6735	-5.4378	-1.39328
12254	Topic4	72.84993510770644	coastal	80.31948701823967	4.6688	-5.5599	-1.4684199999999998
3391	Topic4	119.62868920369874	theatre	132.16700213235828	4.6668	-5.0639	-1.17162
2713	Topic4	203.21293804475476	hostility	225.46803354119535	4.6625	-4.534	-0.8553999999999997
9153	Topic4	76.12064995835077	jordan	84.54409370058606	4.6615	-5.5159	-1.44494
1265	Topic4	236.80798472978478	flexibility	264.1479184426652	4.6572	-4.381	-0.7657200000000002
10671	Topic4	61.35218319195738	spectacle	70.2032128669129	4.6317	-5.7316	-1.58628
17396	Topic4	113.0098107024675	plant	130.29171030505182	4.6241	-5.1208	-1.22284
11573	Topic4	68.93162837515413	urbanization	80.10730155552493	4.6162	-5.6151	-1.5225799999999996
21092	Topic4	43.30760306140094	wild	50.4797955862299	4.6132	-6.0799	-1.8026600000000002
537	Topic4	50.16887603411292	military_service	58.590728221955096	4.6113	-5.9329	-1.71522
26005	Topic4	84.4460012377686	caste	99.74548196809629	4.5999	-5.4122	-1.4073600000000002
11433	Topic4	101.36482452906932	republic	120.14744701700207	4.5964	-5.2295	-1.2991399999999995
1122	Topic4	47.215426186674925	domestic_labor	56.237409087219255	4.5916	-5.9935	-1.7594599999999998
31047	Topic4	41.63507791908208	borrower	49.601070015342145	4.5914	-6.1193	-1.8350199999999994
721	Topic4	51.54487047940576	interracial	61.508051163585	4.5897	-5.9058	-1.7076000000000002
21123	Topic4	36.767461932536115	eldercare	43.92456238334382	4.5886	-6.2437	-1.9107799999999997
6123	Topic4	54.97410661215774	shanghai	65.74797111940708	4.5875	-5.8414	-1.66984
15651	Topic4	40.91249543840462	meritocracy	49.01192532372957	4.5858	-6.1368	-1.84776
16145	Topic4	56.866994589483056	labor_force_participation	68.31753316040903	4.583	-5.8075	-1.6513
4223	Topic4	61.21907197382185	feminisation	74.24885680621101	4.5735	-5.7338	-1.6108799999999994
1642	Topic4	459.38789077826493	stage	656.6247071731606	4.4092	-3.7184	-0.46735999999999955
3393	Topic4	262.93433901916404	adaptation	375.9925135227207	4.4088	-4.2764	-0.8023199999999995
1894	Topic4	94.85826678948239	economic_growth	123.60402588819751	4.5017	-5.2959	-1.3768599999999998
2784	Topic4	63.51246570075276	import	79.6205683454797	4.5404	-5.697	-1.6020400000000001
24209	Topic4	88.17052411824675	forest	130.54101214003157	4.374	-5.369	-1.4717999999999996
5736	Topic4	60.21458427955501	tree	91.47687754331079	4.3483	-5.7504	-1.7109199999999998
815	Topic4	126.09045661703207	society	1802.6845560949407	2.1064	-5.0113	-2.1642200000000003
298	Topic4	102.60016464772798	role	2927.5359005521796	1.4154	-5.2174	-2.5642799999999997
435	Topic4	78.48456950624491	western	610.8120553103694	2.7146	-5.4854	-2.2054
3829	Topic4	67.19744850027786	west	246.7784766375816	3.4656	-5.6406	-1.9981200000000001
1973	Topic4	66.16428824991767	patriarchal	382.6429688261913	3.0115	-5.6561	-2.18906
525	Topic4	69.02603000255391	examine	3715.745846921351	0.7806	-5.6138	-3.05604
2251	Topic5	836.1916846637588	migration	845.1915581848478	4.5489	-3.3263	-0.17621999999999982
5565	Topic5	644.0282881039125	migrant	651.2500167959681	4.5484	-3.5874	-0.3330799999999998
5210	Topic5	410.8807808666868	mobility	425.2669352700879	4.5252	-4.0368	-0.6120000000000001
11082	Topic5	179.0990160134801	migrant_woman	186.3854516349796	4.5197	-4.8672	-1.11244
2878	Topic5	302.5749981032141	border	324.72633209406797	4.4889	-4.3428	-0.81012
1025	Topic5	158.20910106050647	globalisation	170.97022321528578	4.482	-4.9912	-1.2019199999999999
16559	Topic5	89.35783725951491	remittance	96.66555029324886	4.481	-5.5625	-1.5451
1433	Topic5	416.2431542871173	transnational	452.7797940325739	4.4755	-4.0239	-0.6241399999999999
15323	Topic5	98.18578690976652	migrate	107.10669343434826	4.4726	-5.4683	-1.49194
4998	Topic5	352.7326548636835	europe	386.3907173723785	4.4684	-4.1894	-0.72628
2247	Topic5	68.526866604025	international_migration	75.7661511044501	4.4592	-5.8279	-1.7130599999999994
3308	Topic5	173.8212290754871	settlement	193.00842342740015	4.4549	-4.8971	-1.1562999999999999
3128	Topic5	77.1329237817824	filipino	85.9180213337615	4.4517	-5.7096	-1.6450799999999999
14991	Topic5	59.537756779454085	migratory	66.74013516070485	4.4454	-5.9685	-1.8029399999999995
9561	Topic5	76.14802445852683	arrival	86.1407999726954	4.4363	-5.7224	-1.65892
7721	Topic5	70.9137544068505	migrant_worker	80.74758323383156	4.4297	-5.7937	-1.7043399999999997
13221	Topic5	51.572092484534636	gender_migration	58.754608677275336	4.4292	-6.1121	-1.8955799999999998
3709	Topic5	50.664501802003656	kinsey	57.77123490342498	4.4283	-6.1299	-1.9066199999999998
21826	Topic5	63.89217600016625	nordic	73.00090659628829	4.4263	-5.8979	-1.7682199999999995
10838	Topic5	84.27156847919376	kin	96.48975519207636	4.4242	-5.6211	-1.60298
13135	Topic5	72.19870048728406	economic_crisis	83.02546945576182	4.4199	-5.7757	-1.6974599999999993
9603	Topic5	64.1356484182945	settle	73.7908413554106	4.4194	-5.8941	-1.7686999999999997
18465	Topic5	46.10666585918254	guatemala	53.610195705658235	4.4088	-6.2242	-1.9709999999999996
12568	Topic5	46.541340756901874	deaf	54.30088509760934	4.4054	-6.2148	-1.96672
18739	Topic5	41.99266169613042	female_migrant	49.171822229531365	4.4018	-6.3176	-2.0298399999999996
1405	Topic5	404.42790465116633	european	474.5639726094221	4.3997	-4.0526	-0.6716799999999996
24431	Topic5	39.1349775594593	peruvian	46.28272745199903	4.3918	-6.3881	-2.0761399999999997
9216	Topic5	174.37616616284853	flow	206.4154373717146	4.3909	-4.8939	-1.1799799999999998
23806	Topic5	38.02031809517467	resettlement	45.43334803959197	4.3815	-6.417	-2.0975999999999995
17646	Topic5	42.26938644529122	homeland	50.99910380705418	4.3718	-6.3111	-2.037939999999999
3823	Topic5	188.49214192957862	northern	227.86565087523033	4.3699	-4.8161	-1.1416999999999995
417	Topic5	169.93398897649934	native	210.0200599871571	4.3478	-4.9197	-1.2126999999999994
2436	Topic5	109.57714441199522	permanent	134.84850115013325	4.3521	-5.3585	-1.47426
5405	Topic5	228.13076389656229	money	310.45721572665406	4.2515	-4.6252	-1.0745200000000001
23489	Topic5	73.58242800318595	peru	90.99750682582582	4.3472	-5.7567	-1.7151400000000003
1852	Topic5	121.20173884159809	temporary	164.8904045460382	4.2518	-5.2577	-1.4538999999999997
1385	Topic5	225.99510281826176	travel	382.01294798270237	4.0346	-4.6346	-1.1669199999999997
5294	Topic5	90.54126767380733	residence	135.57734599000514	4.1559	-5.5493	-1.6672199999999995
229	Topic5	277.3262328924475	economic	860.1966920793907	3.4276	-4.4299	-1.2869
230	Topic5	227.51173748640454	economy	695.1090524973908	3.4427	-4.6279	-1.3996600000000001
10973	Topic5	79.35728241676279	east	112.3551513023944	4.2119	-5.6812	-1.7239599999999997
4878	Topic5	143.93795725120094	origin	471.336012763065	3.3734	-5.0857	-1.7020599999999997
1794	Topic5	204.17212056619428	country	1846.3894982776008	2.3576	-4.7362	-1.89868
5906	Topic5	129.63774050737265	return	527.9439801550882	3.1553	-5.1904	-1.85212
699	Topic5	117.1165169559778	live	1839.6449852823523	1.8054	-5.292	-2.4530399999999997
1495	Topic5	91.4998988723285	international	794.1727627968064	2.3986	-5.5388	-2.3638399999999997
430	Topic5	88.5030822452383	relation	2645.945467415881	1.1618	-5.5721	-2.87854
254	Topic5	87.04304815592506	new	1756.5455987710343	1.5549	-5.5887	-2.73126
5043	Topic6	292.0885550208928	nationalism	299.5238920267023	4.0623	-4.8503	-1.28526
2102	Topic6	587.3458537141161	citizenship	605.6031998696778	4.0568	-4.1517	-0.8682999999999996
1691	Topic6	185.59388080511826	nationalist	193.88657346948918	4.0437	-5.3038	-1.5647999999999997
1337	Topic6	400.8763398555388	colonial	423.48638463851063	4.0325	-4.5337	-1.1072199999999999
128	Topic6	781.8174067589465	nation	830.1936621967717	4.0274	-3.8657	-0.7084599999999999
1350	Topic6	366.70036272078426	france	395.0399543329673	4.013	-4.6228	-1.1684799999999997
1338	Topic6	126.76418438623608	colonialism	137.072147810216	4.0092	-5.685	-1.8073199999999996
7733	Topic6	140.00275521652597	empire	152.3492716978576	4.0029	-5.5856	-1.7502
3412	Topic6	147.18458257855067	emancipation	161.31859407946448	3.9957	-5.5356	-1.72308
1551	Topic6	455.39194171922964	british	505.83146515027533	3.9824	-4.4062	-1.05076
3387	Topic6	159.45268756827863	postcolonial	177.59233554996464	3.9797	-5.4556	-1.6814799999999999
23261	Topic6	86.59524618920842	historiography	96.66950799056075	3.9773	-6.0661	-2.0487399999999996
3383	Topic6	127.58654342163373	diaspora	142.80853295510164	3.9747	-5.6785	-1.8172199999999998
1356	Topic6	144.38132055426567	imperial	162.75902398367813	3.9676	-5.5549	-1.7458999999999998
3819	Topic6	51.6672827651803	imperialism	58.71669806675389	3.9595	-6.5825	-2.3656999999999995
12444	Topic6	58.16022796632203	grassroot	66.37103888731606	3.9553	-6.4641	-2.29634
133	Topic6	298.61354438554247	radical	341.1941739369083	3.9541	-4.8282	-1.3152799999999996
3384	Topic6	103.98407353493874	diasporic	119.27500308996181	3.9502	-5.8831	-1.9497799999999996
20972	Topic6	61.65941552603702	servant	71.43265757445266	3.9403	-6.4057	-2.2672999999999996
8001	Topic6	44.06755028527955	welsh	51.152601100547024	3.9383	-6.7416	-2.4696399999999996
9554	Topic6	141.37044520903285	archive	164.50908956193612	3.9358	-5.5759	-1.7712199999999996
5116	Topic6	98.83543505881428	slave	117.18536299474327	3.9171	-5.9339	-1.9935
1351	Topic6	451.9747718184846	french	537.2956281818064	3.9145	-4.4137	-1.0824200000000002
1093	Topic6	382.47786592978326	canadian	457.9930396620216	3.9072	-4.5806	-1.1854799999999994
3434	Topic6	49.12698104336577	political_action	58.827693003565535	3.9072	-6.6329	-2.41686
4216	Topic6	188.32983090718412	alliance	227.24540122003694	3.8996	-5.2891	-1.6136199999999998
