"X1","Year","topico","mean"
1286,2015,"topico85",0.0936658711217184
1287,2015,"topico86",0.101844086021505
1288,2015,"topico87",0.0865076530612245
1289,2015,"topico88",0.0659566473988439
1290,2015,"topico89",0.0802466063348416
1291,2015,"topico90",0.0747401894451962
1292,2015,"topico91",0.0730059387848333
1293,2015,"topico92",0.0793759213759214
1294,2015,"topico93",0.0572036613272311
1295,2015,"topico94",0.0906776470588235
1296,2015,"topico95",0.0938
1297,2015,"topico96",0.0704493506493507
1298,2015,"topico97",0.10327652733119
1299,2015,"topico98",0.108582943925234
1300,2015,"topico99",0.0810554371002132
1301,2016,"topico01",0.0623333333333333
1302,2016,"topico02",0.0816947608200456
1303,2016,"topico03",0.0706
1304,2016,"topico04",0.069292828685259
1305,2016,"topico05",0.0887245119305857
1306,2016,"topico06",0.0891107184923439
1307,2016,"topico07",0.0807545454545455
1308,2016,"topico08",0.0849426877470356
1309,2016,"topico09",0.0643722943722944
1310,2016,"topico10",0.0557170263788969
1311,2016,"topico100",0.105199346405229
1312,2016,"topico11",0.0691434782608696
1313,2016,"topico12",0.0889113110539846
1314,2016,"topico13",0.083720703125
1315,2016,"topico14",0.0834269129287599
1316,2016,"topico15",0.0767299270072993
1317,2016,"topico16",0.0646871165644172
1318,2016,"topico17",0.0958091482649842
1319,2016,"topico18",0.0778804597701149
1320,2016,"topico19",0.0835977443609023
1321,2016,"topico20",0.0967741176470588
1322,2016,"topico21",0.0825650929899857
1323,2016,"topico22",0.0960975609756098
1324,2016,"topico23",0.0664621212121212
1325,2016,"topico24",0.069037773359841
1326,2016,"topico25",0.072911838790932
1327,2016,"topico26",0.0600926365795724
1328,2016,"topico27",0.0743714902807775
1329,2016,"topico28",0.0878983050847458
1330,2016,"topico29",0.0684796573875803
1331,2016,"topico30",0.0666016949152542
1332,2016,"topico31",0.0821058558558558
1333,2016,"topico32",0.0697249417249417
1334,2016,"topico33",0.0894236842105263
1335,2016,"topico34",0.0675
1336,2016,"topico35",0.0707220902612827
1337,2016,"topico36",0.0704116094986807
1338,2016,"topico37",0.106916805324459
1339,2016,"topico38",0.0990836820083682
1340,2016,"topico39",0.0839951100244499
1341,2016,"topico40",0.0682368421052632
1342,2016,"topico41",0.125462829736211
1343,2016,"topico42",0.0632953995157385
1344,2016,"topico43",0.087478672985782
1345,2016,"topico44",0.0743678756476684
1346,2016,"topico45",0.064220623501199
1347,2016,"topico46",0.0714123505976096
1348,2016,"topico47",0.0638041958041958
1349,2016,"topico48",0.129030588235294
1350,2016,"topico49",0.0811736526946108
1351,2016,"topico50",0.0940275974025974
1352,2016,"topico51",0.097096926713948
1353,2016,"topico52",0.071436754176611
1354,2016,"topico53",0.0965993740219092
1355,2016,"topico54",0.0890958904109589
1356,2016,"topico55",0.079525198938992
1357,2016,"topico56",0.0547142857142857
1358,2016,"topico57",0.08104329004329
1359,2016,"topico58",0.0848391608391608
1360,2016,"topico59",0.0619868708971554
1361,2016,"topico60",0.0851046728971963
1362,2016,"topico61",0.0833490460157127
1363,2016,"topico62",0.0659107551487414
1364,2016,"topico63",0.0662594458438287
1365,2016,"topico64",0.0829054945054945
1366,2016,"topico65",0.0925129533678756
1367,2016,"topico66",0.0797006237006237
1368,2016,"topico67",0.0957748226950355
1369,2016,"topico68",0.119309823677582
1370,2016,"topico69",0.0818939759036145
1371,2016,"topico70",0.0696374407582938
1372,2016,"topico71",0.0791621621621622
1373,2016,"topico72",0.0819469696969697
1374,2016,"topico73",0.0940998278829604
1375,2016,"topico74",0.0867527386541471
1376,2016,"topico75",0.0723276699029126
1377,2016,"topico76",0.0728487584650113
1378,2016,"topico77",0.0879872611464968
1379,2016,"topico78",0.072192037470726
1380,2016,"topico79",0.0920198412698413
1381,2016,"topico80",0.072575
1382,2016,"topico81",0.0632377450980392
1383,2016,"topico82",0.0675166666666667
1384,2016,"topico83",0.0940159635119726
1385,2016,"topico84",0.0722466124661247
1386,2016,"topico85",0.088613810741688
1387,2016,"topico86",0.0938504201680672
1388,2016,"topico87",0.0785088105726872
1389,2016,"topico88",0.0735941644562334
1390,2016,"topico89",0.0844049773755656
1391,2016,"topico90",0.0766849132176235
1392,2016,"topico91",0.0719460562103355
1393,2016,"topico92",0.0758891820580475
1394,2016,"topico93",0.0622446808510638
1395,2016,"topico94",0.0989798206278027
1396,2016,"topico95",0.0953016453382084
1397,2016,"topico96",0.0759582245430809
1398,2016,"topico97",0.0959968404423381
1399,2016,"topico98",0.114381327334083
1400,2016,"topico99",0.0756182669789227
1401,2017,"topico01",0.0565821917808219
1402,2017,"topico02",0.0699432773109244
1403,2017,"topico03",0.0674288840262582
1404,2017,"topico04",0.0694965517241379
1405,2017,"topico05",0.0913254972875226
1406,2017,"topico06",0.0870427631578947
1407,2017,"topico07",0.0786570247933884
1408,2017,"topico08",0.081937618147448
1409,2017,"topico09",0.0596923076923077
1410,2017,"topico10",0.0503101391650099
1411,2017,"topico100",0.101407523510972
1412,2017,"topico11",0.0656478102189781
1413,2017,"topico12",0.0791836027713626
1414,2017,"topico13",0.0793311897106109
1415,2017,"topico14",0.0830877823408624
1416,2017,"topico15",0.0692899543378995
1417,2017,"topico16",0.0668441780821918
1418,2017,"topico17",0.0996361149110807
1419,2017,"topico18",0.0764307036247335
1420,2017,"topico19",0.0735158597662771
1421,2017,"topico20",0.0850823529411765
1422,2017,"topico21",0.0756460526315789
1423,2017,"topico22",0.0870933609958506
1424,2017,"topico23",0.0695766423357664
1425,2017,"topico24",0.0632931354359926
1426,2017,"topico25",0.0689956331877729
1427,2017,"topico26",0.0637629937629938
1428,2017,"topico27",0.0628450704225352
1429,2017,"topico28",0.0917440677966102
1430,2017,"topico29",0.0688353174603175
1431,2017,"topico30",0.0617285974499089
1432,2017,"topico31",0.0764732673267327
1433,2017,"topico32",0.0660466101694915
1434,2017,"topico33",0.078621645021645
1435,2017,"topico34",0.0597299813780261
1436,2017,"topico35",0.0628813186813187
1437,2017,"topico36",0.0616866485013624
1438,2017,"topico37",0.105478707782673
1439,2017,"topico38",0.0918950381679389
1440,2017,"topico39",0.0754593301435407
1441,2017,"topico40",0.0643369803063457
1442,2017,"topico41",0.113509009009009
1443,2017,"topico42",0.0683895833333333
1444,2017,"topico43",0.0814353369763206
1445,2017,"topico44",0.0670094786729858
1446,2017,"topico45",0.0628903803131991
1447,2017,"topico46",0.0660191304347826
1448,2017,"topico47",0.0660427927927928
1449,2017,"topico48",0.132924590163934
1450,2017,"topico49",0.0714533333333333
1451,2017,"topico50",0.0840057636887608
1452,2017,"topico51",0.0925058004640371
1453,2017,"topico52",0.0684903381642512
1454,2017,"topico53",0.0858709677419355
1455,2017,"topico54",0.0891385199240987
1456,2017,"topico55",0.0765753086419753
1457,2017,"topico56",0.0525073891625616
1458,2017,"topico57",0.0764507874015748
1459,2017,"topico58",0.0949445506692161
1460,2017,"topico59",0.061980306345733
1461,2017,"topico60",0.0897455716586151
1462,2017,"topico61",0.082625
1463,2017,"topico62",0.0645761316872428
1464,2017,"topico63",0.0667223529411765
1465,2017,"topico64",0.0781232876712329
1466,2017,"topico65",0.0925093304061471
1467,2017,"topico66",0.0723608017817372
1468,2017,"topico67",0.0876564102564103
1469,2017,"topico68",0.104220125786164
1470,2017,"topico69",0.0745576923076923
1471,2017,"topico70",0.0677574626865672
1472,2017,"topico71",0.0827317073170732
1473,2017,"topico72",0.087590763309814
1474,2017,"topico73",0.0904345794392523
1475,2017,"topico74",0.083719414893617
1476,2017,"topico75",0.0648271119842829
1477,2017,"topico76",0.0659408502772643
1478,2017,"topico77",0.0741172707889126
1479,2017,"topico78",0.0677174348697395
1480,2017,"topico79",0.098669918699187
1481,2017,"topico80",0.0709219512195122
1482,2017,"topico81",0.0607172131147541
1483,2017,"topico82",0.0639751243781095
1484,2017,"topico83",0.0974196721311475
1485,2017,"topico84",0.0697717391304348
1486,2017,"topico85",0.0950228136882129
1487,2017,"topico86",0.0923076923076923
1488,2017,"topico87",0.0788810408921933
1489,2017,"topico88",0.0700108108108108
1490,2017,"topico89",0.0846210317460317
1491,2017,"topico90",0.0674858548585486
1492,2017,"topico91",0.0772707786526684
1493,2017,"topico92",0.0717790432801822
1494,2017,"topico93",0.0564583333333333
1495,2017,"topico94",0.0938051948051948
1496,2017,"topico95",0.086135
1497,2017,"topico96",0.0613585858585859
1498,2017,"topico97",0.0961043219076006
1499,2017,"topico98",0.111075740944018
1500,2017,"topico99",0.0775144927536232
